Id;Heure;Debit;Total;Pression;Densite
1;08:23:42;101,1730368;77,44766235;45,22000122;
2;08:23:52;101,764692;94,70427704;45,22000122;
3;08:24:02;102,3563472;111,4086685;46,30000305;
4;08:24:12;103,5396576;128,8033295;47,38000107;
5;08:24:22;104,722968;145,6457825;49,54000092;
6;08:24:32;105,9062783;163,1094666;45,22000122;
7;08:24:42;106,4979335;180,2280273;46,84000397;
8;08:24:52;107,0895887;197,8297729;47,92000198;
9;08:25:02;107,6812439;214,6031952;51,70000076;
10;08:25:12;108,2728991;231,9978638;50,08000183;
11;08:25:22;108,2728991;250,0137634;46,84000397;
12;08:25:32;108,2728991;267,5464783;52,78000259;
13;08:25:42;108,2728991;285,6314087;52,24000168;
14;08:25:52;108,8645543;303,3021851;52,24000168;
15;08:26:02;108,8645543;321,4561157;52,24000168;
16;08:26:12;109,4562095;339,3339844;51,16000366;
17;08:26:22;108,8645543;357,5569458;49,00000381;
18;08:26:32;109,4562095;375,710907;53,86000061;
19;08:26:42;110,0478646;393,1745911;55,48000336;
20;08:26:52;110,6395198;411,7427063;53,32000351;
21;08:27:02;111,231175;429,8966675;56,02000427;
22;08:27:12;112,4144854;448,533783;53,86000061;
23;08:27:22;112,4144854;466,8258057;54,94000244;
24;08:27:32;113,5977958;485,5319824;54,40000153;
25;08:27:42;114,1894509;504,0310669;58,18000412;
26;08:27:52;114,7811061;522,5301514;56,56000137;
27;08:28:02;115,3727613;541,5814209;54,94000244;
28;08:28:12;115,3727613;560,2185669;59,80000305;
29;08:28:22;115,3727613;578,8557129;56,02000427;
30;08:28:32;115,9644165;597,9069824;57,6400032;
31;08:28:42;115,9644165;616,8202515;59,80000305;
32;08:28:52;116,5560717;636,4927979;58,18000412;
33;08:29:02;116,5560717;655,5440674;59,80000305;
34;08:29:12;117,1477269;675,147583;58,18000412;
35;08:29:22;117,1477269;694,3369141;58,72000122;
36;08:29:32;117,1477269;714,0094604;59,26000214;
37;08:29:42;117,1477269;733,1988525;59,80000305;
38;08:29:52;117,1477269;752,8713379;60,34000397;
39;08:30:02;116,5560717;771,5775146;58,72000122;
40;08:30:12;117,1477269;790,8358765;60,34000397;
41;08:30:22;116,5560717;810,6464844;59,80000305;
42;08:30:32;117,1477269;829,973877;57,6400032;
43;08:30:42;117,1477269;849,7844849;57,6400032;
44;08:30:52;117,7393821;869,1809082;63,58000183;
45;08:31:02;118,3310372;888,9915161;63,58000183;
46;08:31:12;118,3310372;908,4569702;61,95999908;
47;08:31:22;118,3310372;928,1984863;60,88000488;
48;08:31:32;118,3310372;947,7329712;60,88000488;
49;08:31:42;117,7393821;966,5772095;59,80000305;
50;08:31:52;118,3310372;986,3878174;59,26000214;
51;08:32:02;117,7393821;1005,922302;64,12000275;
52;08:32:12;117,7393821;1025,80188;62,5;
53;08:32:22;117,7393821;1045,405396;61,4200058;
54;08:32:32;117,1477269;1065,215942;58,72000122;
55;08:32:42;117,1477269;1084,88855;63,58000183;
56;08:32:52;117,7393821;1104,354004;60,88000488;
57;08:33:02;117,7393821;1124,440674;59,80000305;
58;08:33:12;117,7393821;1143,97522;62,5;
59;08:33:22;117,7393821;1162,888428;60,34000397;
60;08:33:32;117,7393821;1182,975098;64,66000366;
61;08:33:42;117,7393821;1202,578613;60,88000488;
62;08:33:52;118,3310372;1222,665283;58,18000412;
63;08:34:02;117,7393821;1242,199829;64,66000366;
64;08:34:12;117,7393821;1262,424561;64,12000275;
65;08:34:22;101,1730368;1282,028076;59,80000305;
66;08:34:32;84,01503645;1302,183716;62,5;
67;08:34:42;67,44869123;1321,856323;63,04000092;
68;08:34:52;50,88234602;1341,942993;60,88000488;
69;08:35:02;33,72434562;1361,063354;63,04000092;
70;08:35:12;17,1580004;1380,73584;65,20000458;
71;08:35:22;0;1389,019043;0;
72;08:35:32;0;1389,019043;0;
73;08:35:42;0;1389,019043;0;
74;08:35:52;0;1389,226074;0;
