Id;Heure;Profondeur;Vitesse;Effort
144;09:23:02;14,47285111;23,6;98,905
145;09:23:02;14,87768611;23,9;98,905
146;09:23:03;15,28252111;24;93,01
147;09:23:05;15,6873561;23,9;93,01
148;09:23:05;16,0921911;24,1;86,46
149;09:23:06;16,49702609;24,1;98,905
150;09:23:08;16,90186109;23,6;86,46
151;09:23:09;17,20548734;23,7;86,46
152;09:23:09;17,61032233;23,7;93,01
153;09:23:11;18,01515733;23,5;86,46
154;09:23:12;18,41999233;23,8;86,46
155;09:23:12;18,82482732;23,7;93,01
156;09:23:14;19,22966232;23,9;86,46
157;09:23:15;19,63449731;24,1;86,46
158;09:23:15;20,03933231;24;86,46
159;09:23:16;20,44416731;23,8;86,46
160;09:23:18;20,8490023;23,8;86,46
161;09:23:18;21,2538373;23,7;93,01
162;09:23:19;21,65867229;23,9;104,8
163;09:23:21;22,06350729;24,2;93,01
164;09:23:21;22,46834229;24,2;98,905
165;09:23:22;22,87317728;24,3;98,905
166;09:23:24;23,27801228;24,5;93,01
167;09:23:24;23,68284728;24,4;93,01
168;09:23:25;24,08768227;23,9;80,565
169;09:23:27;24,49251727;24,1;93,01
170;09:23:28;24,89735226;24;93,01
171;09:23:28;25,30218726;23,9;93,01
172;09:23:30;25,70702226;24,1;98,905
173;09:23:31;26,11185725;24;93,01
174;09:23:31;26,51669225;24,2;93,01
175;09:23:33;27,02273599;24,4;86,46
176;09:23:34;27,42757099;24,3;86,46
177;09:23:34;27,83240599;24;80,565
178;09:23:35;28,23724098;24;80,565
179;09:23:37;28,64207598;24;86,46
180;09:23:37;29,04691097;24;86,46
181;09:23:38;29,45174597;24,2;93,01
182;09:23:40;29,85658097;24,2;98,905
183;09:23:40;30,26141596;24,3;93,01
184;09:23:41;30,66625096;24,6;93,01
185;09:23:43;31,07108596;24,5;86,46
186;09:23:43;31,47592095;24,3;86,46
187;09:23:44;31,88075595;24,2;80,565
188;09:23:46;32,28559094;24,1;86,46
189;09:23:47;32,69042594;24,1;86,46
190;09:23:47;33,09526094;24,4;98,905
191;09:23:49;33,50009593;24,3;86,46
192;09:23:50;33,90493093;24,4;86,46
193;09:23:50;34,30976592;24,6;86,46
194;09:23:51;34,71460092;24,4;86,46
195;09:23:53;35,11943592;24,1;80,565
196;09:23:53;35,52427091;24,3;80,565
197;09:23:54;35,92910591;24,1;86,46
198;09:23:56;36,33394091;24,1;80,565
199;09:23:56;36,7387759;24,3;86,46
200;09:23:57;37,24481965;24,3;93,01
201;09:23:59;37,64965464;24,4;86,46
202;09:23:59;38,05448964;24,7;93,01
203;09:24:00;38,45932464;24,6;93,01
204;09:24:02;38,86415963;24,3;86,46
205;09:24:02;39,26899463;24,4;86,46
206;09:24:03;39,67382962;24,3;93,01
207;09:24:05;40,07866462;24,3;93,01
208;09:24:06;40,48349962;24,3;93,01
209;09:24:06;40,88833461;24,4;93,01
210;09:24:08;41,29316961;24,4;98,905
211;09:24:09;41,6980046;24,5;93,01
212;09:24:09;42,20404835;24,8;80,565
213;09:24:11;42,60888335;24,7;80,565
214;09:24:12;43,01371834;24,3;80,565
215;09:24:12;43,41855334;24,4;80,565
216;09:24:13;43,82338833;24,3;80,565
217;09:24:15;44,22822333;24,2;86,46
218;09:24:15;44,63305833;24,5;93,01
219;09:24:16;45,03789332;24,5;98,905
220;09:24:18;45,44272832;24,5;86,46
221;09:24:18;45,84756332;24,7;86,46
222;09:24:19;46,25239831;25;80,565
223;09:24:21;46,75844206;25;86,46
224;09:24:21;47,16327705;25,2;93,01
225;09:24:22;47,56811205;25,2;98,905
226;09:24:24;47,97294705;25,1;117,245
227;09:24:25;48,37778204;25,2;104,8
228;09:24:25;48,88382579;25,3;93,01
229;09:24:27;49,28866078;25,2;86,46
230;09:24:28;49,69349578;25,2;93,01
231;09:24:28;50,09833078;25,2;86,46
232;09:24:29;50,50316577;25,2;86,46
233;09:24:31;51,00920952;25,1;86,46
234;09:24:31;51,41404451;25,2;80,565
235;09:24:32;51,81887951;25,3;93,01
236;09:24:34;52,2237145;25,1;80,565
237;09:24:34;52,6285495;25,2;86,46
238;09:24:35;53,13459325;25,4;86,46
239;09:24:37;53,53942824;25,2;80,565
240;09:24:37;53,94426324;25,1;93,01
241;09:24:38;54,34909823;25,3;98,905
242;09:24:40;54,75393323;25,2;123,795
243;09:24:40;55,25997698;25,1;104,8
244;09:24:41;55,66481197;25,4;142,135
245;09:24:43;56,06964697;25,3;142,135
246;09:24:44;56,47448196;25,2;129,69
247;09:24:44;56,98052571;25,4;136,24
248;09:24:46;57,38536071;25,4;98,905
249;09:24:47;57,7901957;25,1;86,46
250;09:24:47;58,1950307;25,2;142,135
251;09:24:49;58,59986569;25,4;104,8
252;09:24:50;59,10590944;25,1;98,905
253;09:24:50;59,51074444;25,2;98,905
254;09:24:51;59,91557943;25,4;80,565
255;09:24:53;60,32041443;25,2;80,565
256;09:24:53;60,72524942;25,2;80,565
257;09:24:54;61,23129317;25,4;93,01
258;09:24:56;61,63612817;25,2;123,795
259;09:24:56;62,04096316;25,1;136,24
260;09:24:57;62,44579816;25,3;117,245
261;09:24:59;62,85063315;25,4;136,24
262;09:24:59;63,3566769;25,2;129,69
263;09:25:00;63,7615119;25,3;136,24
264;09:25:02;64,16634689;25,5;148,685
265;09:25:03;64,57118189;25,2;117,245
266;09:25:03;65,07722563;25,2;123,795
267;09:25:05;65,48206063;25,4;142,135
268;09:25:06;65,88689563;25,4;129,69
269;09:25:06;66,29173062;25,1;154,58
270;09:25:08;66,69656562;25,4;154,58
271;09:25:09;67,20260936;25,4;123,795
272;09:25:09;67,60744436;25,2;123,795
273;09:25:10;68,01227936;25,4;104,8
274;09:25:12;68,41711435;25,4;98,905
275;09:25:12;68,9231581;25,2;117,245
276;09:25:13;69,32799309;25,2;117,245
277;09:25:15;69,73282809;25,4;123,795
278;09:25:15;70,13766309;25,2;142,135
279;09:25:16;70,54249808;25,2;160,475
280;09:25:18;71,04854183;25,4;148,685
281;09:25:18;71,45337682;25,4;148,685
282;09:25:19;71,85821182;25,3;172,92
283;09:25:21;72,26304682;25,3;172,92
284;09:25:22;72,76909056;25,5;179,47
285;09:25:22;73,17392556;25,2;185,365
286;09:25:24;73,57876055;25,2;160,475
287;09:25:25;73,98359555;25,5;185,365
288;09:25:25;74,38843054;25,3;148,685
289;09:25:27;74,89447429;25,3;185,365
290;09:25:28;75,29930929;25,5;160,475
291;09:25:28;75,70414428;25,4;123,795
292;09:25:29;76,10897928;25,2;136,24
293;09:25:31;76,61502302;25,4;129,69
294;09:25:31;77,01985802;25,4;104,8
295;09:25:32;77,42469302;25,2;117,245
296;09:25:34;77,82952801;25,3;129,69
297;09:25:34;78,23436301;25,4;129,69
298;09:25:35;78,74040675;25,3;160,475
299;09:25:37;79,14524175;25,3;167,025
300;09:25:37;79,55007675;25,4;154,58
301;09:25:38;79,95491174;25,4;172,92
302;09:25:40;80,46095549;25,2;191,915
303;09:25:41;80,86579048;25,4;179,47
304;09:25:41;81,27062548;25,5;179,47
305;09:25:43;81,67546048;25,2;172,92
306;09:25:44;82,08029547;25,4;179,47
307;09:25:44;82,58633922;25,5;148,685
308;09:25:46;82,99117421;25,4;160,475
309;09:25:47;83,39600921;25,3;191,915
310;09:25:47;83,80084421;25,4;160,475
311;09:25:48;84,30688795;25,3;160,475
312;09:25:50;84,71172295;25,2;136,24
313;09:25:50;85,11655794;25,4;117,245
314;09:25:51;85,52139294;25,4;117,245
315;09:25:53;85,92622794;25,2;123,795
316;09:25:53;86,43227168;25,4;129,69
317;09:25:54;86,83710668;25,5;136,24
318;09:25:56;87,24194167;25,2;160,475
319;09:25:56;87,64677667;25,2;185,365
320;09:25:57;88,15282041;25,5;179,47
321;09:25:59;88,55765541;25,3;172,92
322;09:26:00;88,96249041;25,3;167,025
323;09:26:00;89,3673254;25,5;154,58
324;09:26:02;89,7721604;25,5;172,92
325;09:26:03;90,27820414;25,3;172,92
326;09:26:03;90,68303914;25,4;179,47
327;09:26:05;91,08787414;25,4;167,025
328;09:26:06;91,49270913;25,3;185,365
329;09:26:06;91,99875288;25,2;191,915
330;09:26:07;92,40358787;25,4;142,135
331;09:26:09;92,80842287;25,4;129,69
332;09:26:09;93,21325787;25,3;93,01
333;09:26:10;93,61809286;25,4;86,46
334;09:26:12;94,12413661;25,4;98,905
335;09:26:12;94,5289716;25,2;123,795
336;09:26:13;94,9338066;25,5;167,025
337;09:26:15;95,3386416;25,4;154,58
338;09:26:15;95,84468534;25,3;148,685
339;09:26:16;96,24952034;25,4;172,92
340;09:26:18;96,65435533;25,5;185,365
341;09:26:19;97,05919033;25,3;191,915
342;09:26:19;97,56523408;25,4;172,92
343;09:26:21;97,97006907;25,5;172,92
344;09:26:22;98,37490407;25,4;179,47
345;09:26:22;98,77973906;25,2;197,81
346;09:26:24;99,18457406;25,4;191,915
347;09:26:25;99,69061781;25,4;172,92
348;09:26:25;100,0954528;25,3;160,475
349;09:26:26;100,5002878;25,4;148,685
350;09:26:28;100,9051228;25,5;154,58
351;09:26:28;101,4111665;25,4;148,685
352;09:26:29;101,8160015;25,4;148,685
353;09:26:31;102,2208365;25,4;154,58
354;09:26:31;102,6256715;25,4;142,135
355;09:26:32;103,1317153;25,2;160,475
356;09:26:34;103,5365503;25,4;191,915
357;09:26:34;103,9413853;25,5;160,475
358;09:26:35;104,3462203;25,3;185,365
359;09:26:37;104,7510553;25,5;241,04
360;09:26:38;105,257099;25,5;172,92
361;09:26:38;105,661934;25,3;204,36
362;09:26:40;106,066769;25,3;241,04
363;09:26:41;106,471604;25,5;259,38
364;09:26:41;106,9776477;25,4;253,485
365;09:26:43;107,3824827;25,3;216,15
366;09:26:44;107,7873177;25,5;216,15
367;09:26:44;108,1921527;25,5;197,81
368;09:26:45;108,6981965;25,3;204,36
369;09:26:47;109,1030315;25,4;197,81
370;09:26:47;109,5078665;25,5;185,365
371;09:26:48;109,9127015;25,3;204,36
372;09:26:50;110,3175365;25,3;179,47
373;09:26:50;110,8235802;25,5;179,47
374;09:26:51;111,2284152;25,4;167,025
375;09:26:53;111,6332502;25,3;167,025
376;09:26:53;112,0380852;25,5;197,81
377;09:26:54;112,5441289;25,5;179,47
378;09:26:56;112,9489639;25,4;216,15
379;09:26:57;113,3537989;25,3;228,595
380;09:26:57;113,7586339;25,5;222,7
381;09:26:59;114,2646777;25,2;222,7
382;09:27:00;114,6695127;25,4;210,255
383;09:27:00;115,0743477;25,5;167,025
384;09:27:02;115,4791827;25,4;309,16
385;09:27:03;115,8840177;25,3;197,81
386;09:27:03;116,3900614;25,5;185,365
387;09:27:04;116,7948964;25,4;179,47
388;09:27:06;117,1997314;25,2;197,81
389;09:27:06;117,6045664;25,4;191,915
390;09:27:07;118,1106101;25,4;197,81
391;09:27:09;118,5154451;25,4;204,36
392;09:27:09;118,9202801;25,3;172,92
393;09:27:10;119,3251151;25,5;204,36
394;09:27:12;119,8311589;25,4;185,365
395;09:27:12;120,2359939;25,3;204,36
396;09:27:13;120,6408289;25,5;204,36
397;09:27:15;121,0456639;25,4;204,36
398;09:27:16;121,4504988;25,3;216,15
399;09:27:16;121,9565426;25,5;204,36
400;09:27:18;122,3613776;25,5;210,255
401;09:27:19;122,7662126;25,4;216,15
402;09:27:19;123,1710476;25,4;210,255
403;09:27:21;123,6770913;25,6;210,255
404;09:27:22;124,0819263;25,4;197,81
405;09:27:22;124,4867613;25,2;191,915
406;09:27:23;124,8915963;25,4;191,915
407;09:27:25;125,3976401;25,4;148,685
408;09:27:25;125,8024751;25,3;148,685
409;09:27:26;126,2073101;25,5;160,475
410;09:27:28;126,612145;25,4;179,47
411;09:27:28;127,1181888;25,4;179,47
412;09:27:29;127,5230238;25,3;191,915
413;09:27:31;127,9278588;25,4;197,81
414;09:27:31;128,3326938;25,4;197,81
415;09:27:32;128,7375288;25,2;216,15
416;09:27:34;129,2435725;25,4;148,685
417;09:27:35;129,6484075;25,5;191,915
418;09:27:35;130,0532425;25,3;204,36
419;09:27:37;130,4580775;25,5;210,255
420;09:27:38;130,9641213;25,5;228,595
421;09:27:38;131,3689563;25,3;210,255
422;09:27:40;131,7737913;25,4;179,47
423;09:27:41;132,1786262;25,4;197,81
424;09:27:41;132,68467;25,3;204,36
425;09:27:42;133,089505;25,3;185,365
426;09:27:44;133,49434;25,5;185,365
427;09:27:44;133,899175;25,5;191,915
428;09:27:45;134,30401;25,3;197,81
429;09:27:47;134,8100537;25,4;191,915
430;09:27:47;135,2148887;25,5;197,81
431;09:27:48;135,6197237;25,3;167,025
432;09:27:50;136,0245587;25,3;197,81
433;09:27:50;136,5306025;25,4;185,365
434;09:27:51;136,9354375;25,4;216,15
435;09:27:53;137,3402724;25,4;204,36
436;09:27:54;137,7451074;25,5;204,36
437;09:27:54;138,2511512;25,4;235,145
438;09:27:56;138,6559862;25,3;284,27
439;09:27:57;139,0608212;25,4;235,145
440;09:27:57;139,4656562;25,5;228,595
441;09:27:59;139,8704912;25,2;222,7
442;09:28:00;140,3765349;25,4;204,36
443;09:28:00;140,7813699;25,5;210,255
444;09:28:01;141,1862049;25,3;204,36
445;09:28:03;141,5910399;25,4;210,255
446;09:28:03;142,0970837;25,5;197,81
447;09:28:04;142,5019186;25,4;228,595
448;09:28:06;142,9067536;25,3;191,915
449;09:28:06;143,3115886;25,4;197,81
450;09:28:07;143,8176324;25,4;185,365
451;09:28:09;144,2224674;25,4;204,36
452;09:28:09;144,6273024;25,4;216,15
453;09:28:10;145,0321374;25,5;228,595
454;09:28:12;145,4369724;25,3;222,7
455;09:28:13;145,9430161;25,3;235,145
456;09:28:13;146,3478511;25,5;241,04
457;09:28:15;146,7526861;25,4;265,93
458;09:28:16;147,1575211;25,2;259,38
459;09:28:16;147,6635649;25,2;235,145
460;09:28:18;148,0683998;25,4;222,7
461;09:28:19;148,4732348;25,5;222,7
462;09:28:19;148,8780698;25,4;241,04
463;09:28:20;149,3841136;25,4;228,595
464;09:28:22;149,7889486;25,5;259,38
465;09:28:22;150,1937836;25,4;228,595
466;09:28:23;150,5986186;25,2;222,7
467;09:28:25;151,0034536;25,4;210,255
468;09:28:25;151,5094973;25,3;191,915
469;09:28:26;151,9143323;25,3;204,36
470;09:28:28;152,3191673;25,5;222,7
471;09:28:28;152,7240023;25,4;222,7
472;09:28:29;153,230046;25,3;222,7
473;09:28:31;153,634881;25,4;241,04
474;09:28:32;154,039716;25,4;241,04
475;09:28:32;154,444551;25,3;278,375
476;09:28:34;154,849386;25,3;253,485
477;09:28:35;155,3554298;25,5;235,145
478;09:28:35;155,7602648;25,4;216,15
479;09:28:37;156,1650998;25,3;241,04
480;09:28:38;156,5699348;25,5;235,145
481;09:28:38;157,0759785;25,4;265,93
482;09:28:39;157,4808135;25,3;259,38
483;09:28:41;157,8856485;25,4;222,7
484;09:28:41;158,2904835;25,4;228,595
485;09:28:42;158,7965272;25,3;216,15
486;09:28:44;159,2013622;25,4;204,36
487;09:28:44;159,6061972;25,4;216,15
488;09:28:45;160,0110322;25,3;222,7
489;09:28:47;160,4158672;25,3;235,145
490;09:28:47;160,921911;25,5;278,375
491;09:28:48;161,326746;25,4;241,04
492;09:28:50;161,731581;25,2;271,825
493;09:28:51;162,136416;25,4;271,825
494;09:28:51;162,6424597;25,5;284,27
495;09:28:53;163,0472947;25,3;278,375
496;09:28:54;163,4521297;25,4;271,825
497;09:28:54;163,8569647;25,5;278,375
498;09:28:56;164,3630084;25,4;265,93
499;09:28:57;164,7678434;25,4;290,82
500;09:28:57;165,1726784;25,4;271,825
501;09:28:58;165,5775134;25,4;278,375
502;09:29:00;165,9823484;25,2;259,38
503;09:29:00;166,4883922;25,4;265,93
504;09:29:01;166,8932272;25,5;271,825
505;09:29:03;167,2980622;25,2;259,38
506;09:29:03;167,7028972;25,4;253,485
507;09:29:04;168,2089409;25,5;303,265
508;09:29:06;168,6137759;25,3;278,375
509;09:29:06;169,0186109;25,2;278,375
510;09:29:07;169,4234459;25,4;290,82
511;09:29:09;169,8282809;25,4;271,825
512;09:29:10;170,3343246;25,3;265,93
513;09:29:10;170,7391596;25,4;284,27
514;09:29:12;171,1439946;25,5;290,82
515;09:29:13;171,5488296;25,4;290,82
516;09:29:13;172,0548734;25,4;296,715
517;09:29:15;172,4597084;25,4;241,04
518;09:29:16;172,8645434;25,2;259,38
519;09:29:16;173,2693784;25,3;284,27
520;09:29:17;173,7754221;25,5;265,93
521;09:29:19;174,1802571;25,3;253,485
522;09:29:19;174,5850921;25,3;271,825
523;09:29:20;174,9899271;25,4;265,93
524;09:29:22;175,3947621;25,5;253,485
525;09:29:22;175,9008058;25,3;271,825
526;09:29:23;176,3056408;25,3;265,93
527;09:29:25;176,7104758;25,5;290,82
528;09:29:25;177,1153108;25,4;278,375
529;09:29:26;177,6213546;25,3;265,93
530;09:29:28;178,0261896;25,5;271,825
531;09:29:29;178,4310246;25,4;284,27
532;09:29:29;178,8358596;25,4;278,375
533;09:29:31;179,3419033;25,5;309,16
534;09:29:32;179,7467383;25,3;290,82
535;09:29:32;180,1515733;25,3;278,375
536;09:29:34;180,5564083;25,4;235,145
537;09:29:35;180,9612433;25,4;241,04
538;09:29:35;181,467287;25,4;222,7
539;09:29:36;181,872122;25,3;253,485
540;09:29:38;182,276957;25,5;216,15
541;09:29:38;182,681792;25,4;216,15
542;09:29:39;183,1878358;25,2;241,04
543;09:29:41;183,5926708;25,4;216,15
544;09:29:41;183,9975058;25,4;235,145
545;09:29:42;184,4023408;25,2;253,485
546;09:29:44;184,8071757;25,4;271,825
547;09:29:44;185,3132195;25,4;259,38
548;09:29:45;185,7180545;25,4;259,38
549;09:29:47;186,1228895;25,4;290,82
550;09:29:48;186,5277245;25,5;296,715
551;09:29:48;187,0337682;25,4;309,16
552;09:29:50;187,4386032;25,3;284,27
553;09:29:51;187,8434382;25,5;265,93
554;09:29:51;188,2482732;25,4;278,375
555;09:29:53;188,754317;25,2;216,15
556;09:29:54;189,159152;25,4;235,145
557;09:29:54;189,563987;25,5;259,38
558;09:29:55;189,9688219;25,3;216,15
559;09:29:57;190,4748657;25,4;241,04
560;09:29:57;190,8797007;25,4;241,04
561;09:29:58;191,2845357;25,4;235,145
562;09:30:00;191,6893707;25,4;222,7
563;09:30:00;192,0942057;25,4;241,04
564;09:30:01;192,6002494;25,4;241,04
565;09:30:03;193,0050844;25,3;259,38
566;09:30:03;193,4099194;25,4;290,82
567;09:30:04;193,8147544;25,5;259,38
568;09:30:06;194,3207982;25,3;290,82
569;09:30:07;194,7256332;25,4;296,715
570;09:30:07;195,1304682;25,5;284,27
571;09:30:09;195,5353031;25,3;303,265
572;09:30:10;195,9401381;25,3;321,605
573;09:30:10;196,4461819;25,5;309,16
574;09:30:12;196,8510169;25,4;284,27
575;09:30:13;197,2558519;25,4;278,375
576;09:30:13;197,6606869;25,4;346,495
577;09:30:14;198,1667306;25,4;278,375
578;09:30:16;198,5715656;25,2;241,04
579;09:30:16;198,9764006;25,3;271,825
580;09:30:17;199,3812356;25,4;271,825
581;09:30:19;199,8872794;25,2;253,485
582;09:30:19;200,2921144;25,3;271,825
583;09:30:20;200,6969493;25,5;303,265
584;09:30:22;201,1017843;25,3;296,715
585;09:30:22;201,5066193;25,3;321,605
586;09:30:23;202,0126631;25,4;315,055
587;09:30:25;202,4174981;25,3;321,605
588;09:30:26;202,8223331;25,2;315,055
589;09:30:26;203,2271681;25,4;346,495
590;09:30:28;203,7332118;25,5;315,055
591;09:30:29;204,1380468;25,4;352,39
592;09:30:29;204,5428818;25,3;339,945
593;09:30:31;204,9477168;25,5;321,605
594;09:30:32;205,3525518;25,4;315,055
595;09:30:32;205,8585955;25,2;309,16
596;09:30:33;206,2634305;25,4;315,055
597;09:30:35;206,6682655;25,4;296,715
598;09:30:35;207,0731005;25,2;309,16
599;09:30:36;207,5791443;25,4;303,265
600;09:30:38;207,9839793;25,4;315,055
601;09:30:38;208,3888143;25,3;321,605
602;09:30:39;208,7936493;25,4;339,945
603;09:30:41;209,1984843;25,4;346,495
604;09:30:41;209,704528;25,3;327,5
605;09:30:42;210,109363;25,3;334,05
606;09:30:44;210,514198;25,4;377,28
607;09:30:45;210,919033;25,4;358,94
608;09:30:45;211,4250767;25,3;377,28
609;09:30:47;211,8299117;25,5;395,62
610;09:30:48;212,2347467;25,5;352,39
611;09:30:48;212,6395817;25,2;346,495
612;09:30:50;213,1456255;25,3;339,945
613;09:30:51;213,5504605;25,4;339,945
614;09:30:51;213,9552955;25,3;334,05
615;09:30:52;214,3601305;25,3;364,835
616;09:30:54;214,7649655;25,4;339,945
617;09:30:54;215,2710092;25,4;352,39
618;09:30:55;215,6758442;25,3;358,94
619;09:30:57;216,0806792;25,4;339,945
620;09:30:57;216,4855142;25,4;346,495
621;09:30:58;216,9915579;25,2;370,73
622;09:31:00;217,3963929;25,3;358,94
623;09:31:00;217,8012279;25,4;395,62
624;09:31:01;218,2060629;25,3;370,73
625;09:31:03;218,6108979;25,3;395,62
626;09:31:04;219,1169417;25,6;408,065
627;09:31:04;219,5217767;25,3;402,17
628;09:31:06;219,9266117;25,3;413,96
629;09:31:07;220,3314467;25,4;370,73
630;09:31:07;220,8374904;25,4;364,835
631;09:31:09;221,2423254;25,2;321,605
632;09:31:10;221,6471604;25,4;339,945
633;09:31:10;222,0519954;25,5;339,945
634;09:31:11;222,5580391;25,4;346,495
635;09:31:13;222,9628741;25,3;346,495
636;09:31:13;223,3677091;25,5;327,5
637;09:31:14;223,7725441;25,3;346,495
638;09:31:16;224,1773791;25,2;358,94
639;09:31:16;224,6834229;25,4;364,835
640;09:31:17;225,0882579;25,3;377,28
641;09:31:19;225,4930929;25,3;395,62
642;09:31:19;225,8979279;25,5;383,175
643;09:31:20;226,4039716;25,4;420,51
644;09:31:22;226,8088066;25,4;426,405
645;09:31:23;227,2136416;25,4;432,955
646;09:31:23;227,6184766;25,5;432,955
647;09:31:25;228,0233116;25,5;413,96
648;09:31:26;228,5293553;25,2;364,835
649;09:31:26;228,9341903;25,5;352,39
650;09:31:28;229,3390253;25,5;352,39
651;09:31:29;229,7438603;25,4;352,39
652;09:31:29;230,2499041;25,5;383,175
653;09:31:30;230,6547391;25,4;370,73
654;09:31:32;231,0595741;25,3;370,73
655;09:31:32;231,4644091;25,3;370,73
656;09:31:33;231,9704528;25,4;358,94
657;09:31:35;232,3752878;25,4;346,495
658;09:31:35;232,7801228;25,3;408,065
659;09:31:36;233,1849578;25,5;383,175
660;09:31:38;233,6910015;25,5;420,51
661;09:31:38;234,0958365;25,3;438,85
662;09:31:39;234,5006715;25,5;420,51
663;09:31:41;234,9055065;25,4;438,85
664;09:31:42;235,3103415;25,3;420,51
665;09:31:42;235,8163853;25,4;408,065
