Id;Heure;Debit;Total;Pression
963;10:57:57;0;22983;7
964;10:58:07;0;22983;7
965;10:58:17;0;22983;7
966;10:58:27;0;22983;7
967;10:58:37;0;22983;7
968;10:58:47;0;22983;7
969;10:58:57;0;22983;7
970;10:59:07;0;22983;7
971;10:59:17;0;22983;7
972;10:59:27;0;22983;7
973;10:59:37;0;22983;7
974;10:59:47;0;22983;7
975;10:59:57;0;22983;7
976;11:00:07;0;22983;7
977;11:00:17;0;22983;7
978;11:00:27;0;22983;7
979;11:00:37;0;22983;7
980;11:00:47;0;22983;7
981;11:00:57;0;22983;7
982;11:01:07;0;22983;7
983;11:01:17;0;22983;7
984;11:01:27;0;22983;7
985;11:01:37;0;22983;7
986;11:01:47;0;22983;7
987;11:01:57;0;22983;7
988;11:02:07;0;22983;7
989;11:02:17;0;22983;7
990;11:02:27;0;22983;7
991;11:02:37;0;22983;7
992;11:02:47;0;22983;7
993;11:02:57;0;22983;7
994;11:03:07;0;22983;7
995;11:03:17;0;22983;7
996;11:03:27;0;22983;7
997;11:03:37;0;22983;7
998;11:03:47;0;22983;7
999;11:03:57;0;22983;7
1000;11:04:07;0;22983;7
1001;11:04:17;0;22983;7
1002;11:04:27;0;22983;7
1003;11:04:37;0;22983;7
1004;11:04:47;0;22983;7
1005;11:04:57;0;22983;7
1006;11:05:07;0;22983;7
1007;11:05:17;0;22983;7
1008;11:05:27;0;22983;7
1009;11:05:37;0;22983;7
1010;11:05:47;0;22983;7
1011;11:05:57;0;22983;7
1012;11:06:07;0;22983;7
1013;11:06:17;0;22983;7
1014;11:06:27;0;22983;7
1015;11:06:37;0;22983;7
1016;11:06:47;0;22983;7
1017;11:06:57;0;22983;7
1018;11:07:07;0;22983;7
1019;11:07:17;0;22983;7
1020;11:07:27;0;22983;7
1021;11:07:37;0;22983;7
1022;11:07:47;0;22983;7
1023;11:07:57;0;22983;7
1024;11:08:07;0;22983;7
1025;11:08:17;0;22983;7
1026;11:08:27;0;22983;7
1027;11:08:37;0;22983;7
1028;11:08:47;0;22983;7
1029;11:08:57;0;22983;7
1030;11:09:07;0;22983;7
1031;11:09:17;0;22983;7
1032;11:09:27;0;22983;7
1033;11:09:37;0;22983;7
1034;11:09:47;0;22983;7
1035;11:09:57;0;22983;7
1036;11:10:07;0;22983;7
1037;11:10:17;0;22983;7
1038;11:10:27;0;22983;7
1039;11:10:37;0;22983;7
1040;11:10:47;0;22983;7
1041;11:10:57;0;22983;7
1042;11:11:07;0;22983;7
1043;11:11:17;0;22983;7
1044;11:11:27;0;22983;7
1045;11:11:37;0;22983;7
1046;11:11:47;0;22983;7
1047;11:11:57;0;22983;7
1048;11:12:07;0;22983;7
1049;11:12:17;0;22983;7
1050;11:12:27;0;22983;7
1051;11:12:37;0;22983;7
1052;11:12:47;0;22983;7
1053;11:12:57;0;22983;7
1054;11:13:07;0;22983;7
1055;11:13:17;0;22983;7
1056;11:13:27;0;22983;7
1057;11:13:37;0;22983;7
1058;11:13:47;0;22983;7
1059;11:13:57;0;22983;7
1060;11:14:07;0;22983;7
1061;11:14:17;0;22983;7
1062;11:14:27;0;22983;7
1063;11:14:37;0;22983;7
1064;11:14:47;0;22983;7
1065;11:14:57;0;22983;7
1066;11:15:07;0;22983;7
1067;11:15:17;0;22983;7
1068;11:15:27;0;22983;7
1069;11:15:37;0;22983;7
1070;11:15:47;0;22983;7
1071;11:15:57;0;22983;7
1072;11:16:07;0;22983;7
1073;11:16:17;0;22983;7
1074;11:16:27;0;22983;7
1075;11:16:37;0;22983;7
1076;11:16:47;0;22983;7
1077;11:16:57;0;22983;7
1078;11:17:07;0;22983;7
1079;11:17:17;0;22983;7
1080;11:17:27;0;22983;7
1081;11:17:37;0;22983;7
1082;11:17:47;0;22983;7
1083;11:17:57;0;22983;7
1084;11:18:07;0;22983;7
1085;11:18:17;0;22983;7
1086;11:18:27;0;22983;7
1087;11:18:37;0;22983;7
1088;11:18:47;0;22983;7
1089;11:18:57;0;22983;7
1090;11:19:07;0;22983;7
1091;11:19:17;0;22983;7
1092;11:19:27;0;22983;7
1093;11:19:37;0;22983;7
1094;11:19:47;0;22983;7
1095;11:19:57;0;22983;7
1096;11:20:07;0;22983;7
1097;11:20:17;0;22983;7
1098;11:20:27;0;22983;7
1099;11:20:37;0;22983;7
1100;11:20:47;0;22983;7
1101;11:20:57;0;22983;7
1102;11:21:07;0;22983;7
1103;11:21:17;0;22983;7
1104;11:21:27;0;22983;7
1105;11:21:37;0;22983;7
1106;11:21:47;0;22983;7
1107;11:21:57;0;22983;7
1108;11:22:07;0;22983;7
1109;11:22:17;0;22983;7
1110;11:22:27;0;22983;7
1111;11:22:37;0;22983;7
1112;11:22:47;0;22983;7
1113;11:22:57;0;22983;7
1114;11:23:07;0;22983;7
1115;11:23:17;0;22983;7
1116;11:23:27;0;22983;7
1117;11:23:37;0;22983;7
1118;11:23:47;0;22983;7
1119;11:23:57;0;22983;7
1120;11:24:07;0;22983;7
1121;11:24:17;0;22983;7
1122;11:24:27;0;22983;7
1123;11:24:37;0;22983;7
1124;11:24:47;0;22983;7
1125;11:24:57;0;22983;7
1126;11:25:07;0;22983;7
1127;11:25:17;0;22983;7
1128;11:25:27;0;22983;7
1129;11:25:37;0;22983;7
1130;11:25:47;0;22983;7
1131;11:25:57;0;22983;7
1132;11:26:07;0;22983;7
1133;11:26:17;0;22983;7
1134;11:26:27;0;22983;7
1135;11:26:37;0;22983;7
1136;11:26:47;0;22983;7
1137;11:26:57;0;22983;7
1138;11:27:07;0;22983;7
1139;11:27:17;0;22983;7
1140;11:27:27;0;22983;7
1141;11:27:37;0;22983;7
1142;11:27:47;0;22983;7
1143;11:27:57;0;22983;7
1144;11:28:07;0;22983;7
1145;11:28:17;0;22983;7
1146;11:28:27;0;22983;7
1147;11:28:37;0;22983;7
1148;11:28:47;0;22983;7
1149;11:28:57;0;22983;7
1150;11:29:07;0;22983;7
1151;11:29:17;0;22983;7
1152;11:29:27;0;22983;7
1153;11:29:37;0;22983;7
1154;11:29:47;0;22983;7
1155;11:29:57;0;22983;7
1156;11:30:07;0;22983;7
1157;11:30:17;0;22983;7
1158;11:30:27;0;22983;7
1159;11:30:37;0;22983;7
1160;11:30:47;0;22983;7
1161;11:30:57;0;22983;7
1162;11:31:07;0;22983;7
1163;11:31:17;0;22983;7
1164;11:31:27;0;22983;7
1165;11:31:37;0;22983;7
1166;11:31:47;0;22983;7
1167;11:31:57;0;22983;7
1168;11:32:07;0;22983;7
1169;11:32:17;0;22983;7
1170;11:32:27;0;22983;7
1171;11:32:37;0;22983;7
1172;11:32:47;0;22983;7
1173;11:32:57;0;22983;7
1174;11:33:07;0;22983;7
1175;11:33:17;0;22983;7
1176;11:33:27;0;22983;7
1177;11:33:37;0;22983;7
1178;11:33:47;0;22983;7
1179;11:33:57;0;22983;7
1180;11:34:07;0;22983;7
1181;11:34:17;0;22983;7
1182;11:34:27;0;22983;7
1183;11:34:37;0;22983;7
1184;11:34:47;0;22983;7
1185;11:34:57;0;22983;7
1186;11:35:07;0;22983;7
1187;11:35:17;0;22983;7
1188;11:35:27;0;22983;7
1189;11:35:37;0;22983;7
1190;11:35:47;0;22983;7
1191;11:35:57;0;22983;7
1192;11:36:07;0;22983;7
1193;11:36:17;0;22983;7
1194;11:36:27;0;22983;7
1195;11:36:37;0;22983;7
1196;11:36:47;0;22983;7
1197;11:36:57;0;22983;7
1198;11:37:07;0;22983;7
1199;11:37:17;0;22983;7
1200;11:37:27;0;22983;7
1201;11:37:37;0;22983;7
1202;11:37:47;0;22983;7
1203;11:37:57;0;22983;7
1204;11:38:07;0;22983;7
1205;11:38:17;0;22983;7
1206;11:38:27;0;22983;7
1207;11:38:37;0;22983;7
1208;11:38:47;0;22983;7
1209;11:38:57;0;22983;7
1210;11:39:07;0;22983;7
1211;11:39:17;0;22983;7
1212;11:39:27;0;22983;7
1213;11:39:37;0;22983;7
1214;11:39:47;0;22983;7
1215;11:39:57;0;22983;7
1216;11:40:07;0;22983;7
1217;11:40:17;0;22983;7
1218;11:40:27;0;22983;7
1219;11:40:37;0;22983;7
1220;11:40:47;0;22983;7
1221;11:40:57;0;22983;7
1222;11:41:07;0;22983;7
1223;11:41:17;0;22983;7
1224;11:41:27;0;22983;7
1225;11:41:37;0;22983;7
1226;11:41:47;0;22983;7
1227;11:41:57;0;22983;7
1228;11:42:07;0;22983;7
1229;11:42:17;0;22983;7
1230;11:42:27;0;22983;7
1231;11:42:37;0;22983;7
1232;11:42:47;0;22983;7
1233;11:42:57;0;22983;7
1234;11:43:07;0;22983;7
1235;11:43:17;0;22983;7
1236;11:43:27;0;22983;7
1237;11:43:37;0;22983;7
1238;11:43:47;0;22983;7
1239;11:43:57;0;22983;7
1240;11:44:07;0;22983;7
1241;11:44:17;0;22983;7
1242;11:44:27;0;22983;7
1243;11:44:37;0;22983;7
1244;11:44:47;0;22983;7
1245;11:44:57;0;22983;7
1246;11:45:07;0;22983;7
1247;11:45:17;0;22983;7
1248;11:45:27;0;22983;7
1249;11:45:37;0;22983;7
1250;11:45:47;0;22983;7
1251;11:45:57;0;22983;7
1252;11:46:07;0;22983;7
1253;11:46:17;0;22983;7
1254;11:46:27;0;22983;7
1255;11:46:37;0;22983;7
1256;11:46:47;0;22983;7
1257;11:46:57;0;22983;7
1258;11:47:07;0;22983;7
1259;11:47:17;0;22983;7
1260;11:47:27;0;22983;7
1261;11:47:37;0;22983;7
1262;11:47:47;0;22983;7
1263;11:47:57;0;22983;7
1264;11:48:07;0;22983;7
1265;11:48:17;0;22983;7
1266;11:48:27;0;22983;7
1267;11:48:37;0;22983;7
1268;11:48:47;0;22983;7
1269;11:48:57;0;22983;7
1270;11:49:07;0;22983;7
1271;11:49:17;0;22983;7
1272;11:49:27;0;22983;7
1273;11:49:37;0;22983;7
1274;11:49:47;0;22983;7
1275;11:49:57;0;22983;7
1276;11:50:07;0;22983;7
1277;11:50:17;0;22983;7
1278;11:50:27;0;22983;7
1279;11:50:37;0;22983;7
1280;11:50:47;0;22983;7
1281;11:50:57;0;22983;7
1282;11:51:07;0;22983;7
1283;11:51:17;0;22983;7
1284;11:51:27;0;22983;7
1285;11:51:37;0;22983;7
1286;11:51:47;0;22983;7
1287;11:51:57;0;22983;7
1288;11:52:07;0;22983;7
1289;11:52:17;0;22983;7
1290;11:52:27;0;22983;7
1291;11:52:37;0;22983;7
1292;11:52:47;0;22983;7
1293;11:52:57;0;22983;7
1294;11:53:07;0;22983;7
1295;11:53:17;0;22983;7
1296;11:53:27;0;22983;7
1297;11:53:37;0;22983;7
1298;11:53:47;0;22983;7
1299;11:53:57;0;22983;7
1300;11:54:07;0;22983;7
1301;11:54:17;0;22983;7
1302;11:54:27;0;22983;7
1303;11:54:37;0;22983;7
1304;11:54:47;0;22983;7
1305;11:54:57;0;22983;7
1306;11:55:07;0;22983;7
1307;11:55:17;0;22983;7
1308;11:55:27;0;22983;7
1309;11:55:37;0;22983;7
1310;11:55:47;0;22983;7
1311;11:55:57;0;22983;7
1312;11:56:07;0;22983;7
1313;11:56:17;0;22983;7
1314;11:56:27;0;22983;7
1315;11:56:37;0;22983;7
1316;11:56:47;0;22983;7
1317;11:56:57;0;22983;7
1318;11:57:07;0;22983;7
1319;11:57:17;0;22983;7
1320;11:57:27;0;22983;7
1321;11:57:37;0;22983;7
1322;11:57:47;0;22983;7
1323;11:57:57;0;22983;7
1324;11:58:07;0;22983;7
1325;11:58:17;0;22983;7
1326;11:58:27;0;22983;7
1327;11:58:37;0;22983;7
1328;11:58:47;0;22983;7
1329;11:58:57;0;22983;7
1330;11:59:07;0;22983;7
1331;11:59:17;0;22983;7
1332;11:59:27;0;22983;7
1333;11:59:37;0;22983;7
1334;11:59:47;0;22983;7
1335;11:59:57;0;22983;7
1336;12:00:07;0;22983;7
1337;12:00:17;0;22983;7
1338;12:00:27;0;22983;7
1339;12:00:37;0;22983;7
1340;12:00:47;0;22983;7
1341;12:00:57;0;22983;7
1342;12:01:07;0;22983;7
1343;12:01:17;0;22983;7
1344;12:01:27;0;22983;7
1345;12:01:37;0;22983;7
1346;12:01:47;0;22983;7
1347;12:01:57;0;22983;7
1348;12:02:07;0;22983;7
1349;12:02:17;0;22983;7
1350;12:02:27;0;22983;7
1351;12:02:37;0;22983;7
1352;12:02:47;0;22983;7
1353;12:02:57;0;22983;7
1354;12:03:07;0;22983;7
1355;12:03:17;0;22983;7
1356;12:03:27;0;22983;7
1357;12:03:37;0;22983;7
1358;12:03:47;0;22983;7
1359;12:03:57;0;22983;7
1360;12:04:07;0;22983;7
1361;12:04:17;0;22983;7
1362;12:04:27;0;22983;7
1363;12:04:37;0;22983;7
1364;12:04:47;0;22983;7
1365;12:04:57;0;22983;7
1366;12:05:07;0;22983;7
1367;12:05:17;0;22983;7
1368;12:05:27;0;22983;7
1369;12:05:37;0;22983;7
1370;12:05:47;0;22983;7
1371;12:05:57;0;22983;7
1372;12:06:07;0;22983;7
1373;12:06:17;0;22983;7
1374;12:06:27;4;22983;7
1375;12:06:37;4;22983;7
1376;12:06:47;4;22983;7
1377;12:06:57;4;0;7
1378;12:07:07;4;0;7
1379;12:07:17;4;0;7
1380;12:07:27;4;0;7
1381;12:07:37;4;0;7
1382;12:07:47;4;0;7
1383;12:07:57;4;0;7
1384;12:08:07;19;0;7
1385;12:08:17;34;0;7
1386;12:08:27;55;0;7
1387;12:08:37;78;0;7
1388;12:08:47;100;0;7
1389;12:08:57;124;0;7
1390;12:09:07;149;0;7
1391;12:09:17;174;0;7
1392;12:09:27;200;0;7
1393;12:09:37;227;0;8
1394;12:09:47;253;0;8
1395;12:09:57;279;1;8
1396;12:10:07;302;1;8
1397;12:10:17;329;1;8
1398;12:10:27;355;1;8
1399;12:10:37;381;1;8
1400;12:10:47;408;1;8
1401;12:10:57;434;1;8
1402;12:11:07;460;1;9
1403;12:11:17;487;1;9
1404;12:11:27;514;2;9
1405;12:11:37;539;38;9
1406;12:11:47;551;93;10
1407;12:11:57;562;163;11
1408;12:12:07;567;244;10
1409;12:12:17;571;326;10
1410;12:12:27;575;414;12
1411;12:12:37;578;501;11
1412;12:12:47;579;592;12
1413;12:12:57;580;690;12
1414;12:13:07;580;786;12
1415;12:13:17;580;885;12
1416;12:13:27;580;978;13
1417;12:13:37;580;1074;12
1418;12:13:47;580;1172;11
1419;12:13:57;580;1268;12
1420;12:14:07;579;1367;13
1421;12:14:17;579;1462;13
1422;12:14:27;579;1561;11
1423;12:14:37;579;1657;11
1424;12:14:47;579;1755;12
1425;12:14:57;578;1851;12
1426;12:15:07;574;1944;12
1427;12:15:17;559;2042;11
1428;12:15:27;533;2138;12
1429;12:15:37;507;2236;13
1430;12:15:47;484;2332;13
1431;12:15:57;478;2430;12
1432;12:16:07;471;2526;12
1433;12:16:17;464;2624;11
1434;12:16:27;461;2720;11
1435;12:16:37;459;2817;10
1436;12:16:47;458;2910;10
1437;12:16:57;457;3006;10
1438;12:17:07;457;3104;11
1439;12:17:17;458;3200;10
1440;12:17:27;459;3297;9
1441;12:17:37;460;3393;9
1442;12:17:47;463;3488;10
1443;12:17:57;465;3586;9
1444;12:18:07;468;3681;9
1445;12:18:17;470;3779;9
1446;12:18:27;473;3872;10
1447;12:18:37;477;3963;10
1448;12:18:47;485;4036;10
1449;12:18:57;504;4037;11
1450;12:19:07;534;0;11
1451;12:19:17;564;1;11
1452;12:19:27;591;62;12
1453;12:19:37;602;134;11
1454;12:19:47;613;207;11
1455;12:19:57;623;287;12
1456;12:20:07;631;370;12
1457;12:20:17;637;463;13
1458;12:20:27;643;557;12
1459;12:20:37;647;654;12
1460;12:20:47;652;750;12
1461;12:20:57;656;852;13
1462;12:21:07;659;952;13
1463;12:21:17;662;1057;13
1464;12:21:27;664;1161;13
1465;12:21:37;666;1267;13
1466;12:21:47;668;1368;14
1467;12:21:57;670;1474;13
1468;12:22:07;672;1585;13
1469;12:22:17;672;1695;13
1470;12:22:27;673;1808;12
1471;12:22:37;673;1920;12
1472;12:22:47;673;2030;12
1473;12:22:57;674;2145;12
1474;12:23:07;674;2255;12
1475;12:23:17;674;2370;12
1476;12:23:27;674;2477;11
1477;12:23:37;675;2589;11
1478;12:23:47;675;2703;11
1479;12:23:57;675;2814;11
1480;12:24:07;675;2929;12
1481;12:24:17;675;3040;11
1482;12:24:27;675;3155;11
1483;12:24:37;675;3266;11
1484;12:24:47;675;3380;12
1485;12:24:57;675;3492;13
1486;12:25:07;675;3600;13
1487;12:25:17;675;3714;13
1488;12:25:27;675;3825;12
1489;12:25:37;676;3940;12
1490;12:25:47;676;4051;13
1491;12:25:57;676;4165;13
1492;12:26:07;676;4277;13
1493;12:26:17;676;4391;12
1494;12:26:27;676;4504;11
1495;12:26:37;676;4617;10
1496;12:26:47;676;4726;11
1497;12:26:57;676;4838;11
1498;12:27:07;676;4952;11
1499;12:27:17;676;5065;10
1500;12:27:27;676;5178;10
1501;12:27:37;677;5291;11
1502;12:27:47;677;5403;10
1503;12:27:57;677;5518;11
1504;12:28:07;677;5630;12
1505;12:28:17;678;5745;12
1506;12:28:27;678;5853;10
1507;12:28:37;678;5965;11
1508;12:28:47;678;6080;11
1509;12:28:57;678;6192;11
1510;12:29:07;678;6307;12
1511;12:29:17;678;6419;12
1512;12:29:27;678;6534;12
1513;12:29:37;678;6646;12
1514;12:29:47;678;6761;12
1515;12:29:57;678;6873;12
1516;12:30:07;678;6982;11
1517;12:30:17;678;7097;11
1518;12:30:27;679;7209;10
1519;12:30:37;679;7324;10
1520;12:30:47;680;7436;9
1521;12:30:57;680;7551;9
1522;12:31:07;681;7663;10
1523;12:31:17;681;7778;11
1524;12:31:27;681;7890;11
1525;12:31:37;682;8004;10
1526;12:31:47;682;8113;10
1527;12:31:57;683;8226;10
1528;12:32:07;683;8340;11
1529;12:32:17;683;8453;10
1530;12:32:27;684;8567;10
1531;12:32:37;684;8680;10
1532;12:32:47;685;8792;11
1533;12:32:57;685;8908;11
1534;12:33:07;685;9019;11
1535;12:33:17;686;9135;12
1536;12:33:27;686;9243;12
1537;12:33:37;687;9355;12
1538;12:33:47;687;9472;11
1539;12:33:57;686;9585;11
1540;12:34:07;686;9703;10
1541;12:34:17;686;9816;11
1542;12:34:27;686;9934;12
1543;12:34:37;685;10048;11
1544;12:34:47;685;10165;11
1545;12:34:57;684;10279;11
1546;12:35:07;684;10389;11
1547;12:35:17;684;10507;12
1548;12:35:27;683;10621;11
1549;12:35:37;682;10737;11
1550;12:35:47;682;10851;12
1551;12:35:57;681;10967;12
1552;12:36:07;681;11081;12
1553;12:36:17;680;11197;12
1554;12:36:27;680;11311;12
1555;12:36:37;679;11426;13
1556;12:36:47;679;11536;12
1557;12:36:57;678;11650;11
1558;12:37:07;678;11765;12
1559;12:37:17;678;11879;13
1560;12:37:27;677;11992;13
1561;12:37:37;677;12108;13
1562;12:37:47;677;12220;12
1563;12:37:57;676;12336;12
1564;12:38:07;676;12448;13
1565;12:38:17;676;12563;12
1566;12:38:27;675;12672;11
1567;12:38:37;675;12784;11
1568;12:38:47;675;12899;11
1569;12:38:57;675;13011;11
1570;12:39:07;675;13126;12
1571;12:39:17;675;13238;11
1572;12:39:27;675;13353;12
1573;12:39:37;675;13464;11
1574;12:39:47;674;13579;12
1575;12:39:57;674;13691;11
1576;12:40:07;674;13799;12
1577;12:40:17;674;13914;11
1578;12:40:27;674;14026;11
1579;12:40:37;674;14140;10
1580;12:40:47;674;14252;10
1581;12:40:57;674;14366;10
1582;12:41:07;674;14479;12
1583;12:41:17;674;14593;12
1584;12:41:27;674;14705;13
1585;12:41:37;675;14819;12
1586;12:41:47;675;14928;13
1587;12:41:57;674;15040;12
1588;12:42:07;674;15154;12
1589;12:42:17;674;15266;12
1590;12:42:27;674;15380;12
1591;12:42:37;674;15492;12
1592;12:42:47;675;15604;13
1593;12:42:57;674;15718;13
1594;12:43:07;674;15830;14
1595;12:43:17;674;15943;14
1596;12:43:27;674;16050;14
1597;12:43:37;674;16161;13
1598;12:43:47;674;16276;13
1599;12:43:57;674;16388;13
1600;12:44:07;674;16503;14
1601;12:44:17;674;16614;14
1602;12:44:27;674;16729;13
1603;12:44:37;674;16840;14
1604;12:44:47;674;16955;14
1605;12:44:57;674;17067;15
1606;12:45:07;674;17175;15
1607;12:45:17;674;17289;15
1608;12:45:27;674;17401;14
1609;12:45:37;673;17515;14
1610;12:45:47;672;17627;15
1611;12:45:57;672;17741;15
1612;12:46:07;672;17853;16
1613;12:46:17;672;17967;15
1614;12:46:27;671;18079;15
1615;12:46:37;671;18191;15
1616;12:46:47;671;18301;13
1617;12:46:57;671;18413;15
1618;12:47:07;671;18527;14
1619;12:47:17;671;18639;13
1620;12:47:27;670;18750;13
1621;12:47:37;670;18865;13
1622;12:47:47;670;18976;14
1623;12:47:57;669;19091;15
1624;12:48:07;669;19203;15
1625;12:48:17;668;19317;14
1626;12:48:27;668;19425;14
1627;12:48:37;668;19537;14
1628;12:48:47;667;19651;14
1629;12:48:57;667;19763;14
1630;12:49:07;666;19876;14
1631;12:49:17;666;19985;15
1632;12:49:27;666;20097;14
1633;12:49:37;666;20207;15
1634;12:49:47;666;20320;15
1635;12:49:57;665;20430;14
1636;12:50:07;665;20537;15
1637;12:50:17;635;20650;15
1638;12:50:27;604;20761;15
1639;12:50:37;574;20874;16
1640;12:50:47;543;20985;15
1641;12:50:57;513;21097;16
1642;12:51:07;483;21208;16
1643;12:51:17;452;21320;16
1644;12:51:27;422;21431;16
1645;12:51:37;392;21541;16
1646;12:51:47;361;21650;16
1647;12:51:57;331;21760;16
1648;12:52:07;301;21872;15
1649;12:52:17;271;21983;15
1650;12:52:27;241;22093;15
1651;12:52:37;210;22206;14
1652;12:52:47;180;22315;13
1653;12:52:57;150;22428;12
1654;12:53:07;120;22538;11
1655;12:53:17;90;22651;10
1656;12:53:27;60;22757;9
1657;12:53:37;30;22866;8
1658;12:53:47;0;22909;8
1659;12:53:57;0;22909;7
1660;12:54:07;0;22909;7
1661;12:54:17;0;22909;6
1662;12:54:27;0;22909;5
1663;12:54:37;0;22909;5
1664;12:54:47;0;22909;5
1665;12:54:57;0;22909;4
1666;12:55:07;0;22909;4
1667;12:55:17;0;22909;3
1668;12:55:27;0;22909;3
1669;12:55:37;0;22909;3
1670;12:55:47;0;22909;3
1671;12:55:57;0;22909;2
1672;12:56:07;0;22909;2
1673;12:56:17;0;22909;2
1674;12:56:27;0;22909;1
1675;12:56:37;0;22909;1
1676;12:56:47;0;22909;1
1677;12:56:57;0;22909;1
1678;12:57:07;0;22909;1
1679;12:57:17;0;22909;1
1680;12:57:27;0;22909;1
1681;12:57:37;0;22909;1
1682;12:57:47;0;22909;1
1683;12:57:57;0;22909;0
1684;12:58:07;0;22909;0
1685;12:58:17;0;22909;0
1686;12:58:27;0;22909;0
1687;12:58:37;0;22909;0
1688;12:58:47;0;22909;0
1689;12:58:57;0;22909;0
1690;12:59:07;0;22909;0
1691;12:59:17;0;22909;0
1692;12:59:27;0;22909;0
1693;12:59:37;0;22909;0
1694;12:59:47;0;22909;0
1695;12:59:57;0;22909;0
1696;13:00:07;0;22909;0
1697;13:00:17;0;22909;0
1698;13:00:27;0;22909;0
1699;13:00:37;0;22909;0
1700;13:00:47;0;22909;0
1701;13:00:57;0;22909;0
1702;13:01:07;0;22909;0
1703;13:01:17;0;22909;0
1704;13:01:27;0;22909;0
1705;13:01:37;0;22909;0
1706;13:01:47;0;22909;0
1707;13:01:57;0;22909;0
1708;13:02:07;0;22909;0
1709;13:02:17;0;22909;0
1710;13:02:27;0;22909;0
1711;13:02:37;0;22909;0
1712;13:02:47;0;22909;0
1713;13:02:57;0;22909;0
1714;13:03:07;0;22909;0
1715;13:03:17;0;22909;0
1716;13:03:27;0;22909;0
1717;13:03:37;0;22909;0
1718;13:03:47;0;22909;0
1719;13:03:57;0;22909;0
1720;13:04:07;0;22909;0
1721;13:04:17;0;22909;0
1722;13:04:27;0;22909;0
1723;13:04:37;0;22909;0
1724;13:04:47;0;22909;0
1725;13:04:57;0;22909;0
1726;13:05:07;0;22909;0
1727;13:05:17;0;22909;0
1728;13:05:27;0;22909;0
1729;13:05:37;0;22909;0
1730;13:05:47;0;22909;0
1731;13:05:57;0;22909;0
1732;13:06:07;0;22909;0
1733;13:06:17;0;22909;0
1734;13:06:27;0;22909;0
1735;13:06:37;0;22909;0
1736;13:06:47;0;22909;0
1737;13:06:57;0;22909;0
1738;13:07:07;0;22909;0
1739;13:07:17;0;22909;0
1740;13:07:27;0;22909;0
1741;13:07:37;0;22909;0
1742;13:07:47;0;22909;0
1743;13:07:57;0;22909;0
1744;13:08:07;0;22909;0
1745;13:08:17;0;22909;0
1746;13:08:27;0;22909;0
1747;13:08:37;0;22909;0
1748;13:08:47;0;22909;0
1749;13:08:57;0;22909;0
1750;13:09:07;0;22909;0
1751;13:09:17;0;22909;0
1752;13:09:27;0;22909;0
1753;13:09:37;0;22909;0
1754;13:09:47;0;22909;0
1755;13:09:57;0;22909;0
1756;13:10:07;0;22909;0
1757;13:10:17;0;22909;0
1758;13:10:27;0;22909;0
1759;13:10:37;0;22909;0
1760;13:10:47;0;22909;0
1761;13:10:57;0;22909;0
1762;13:11:07;0;22909;0
1763;13:11:17;0;22909;0
1764;13:11:27;0;22909;0
1765;13:11:37;0;22909;0
1766;13:11:47;0;22909;0
1767;13:11:57;0;22909;0
1768;13:12:07;0;22909;0
1769;13:12:17;0;22909;0
1770;13:12:27;0;22909;0
1771;13:12:37;0;22909;0
1772;13:12:47;0;22909;0
1773;13:12:57;0;22909;0
1774;13:13:07;0;22909;0
1775;13:13:17;0;22909;0
1776;13:13:27;0;22909;0
1777;13:13:37;0;22909;0
1778;13:13:47;0;22909;0
1779;13:13:57;0;22909;0
1780;13:14:07;0;22909;0
1781;13:14:17;0;22909;0
1782;13:14:27;0;22909;0
1783;13:14:37;0;22909;0
1784;13:14:47;0;22909;0
1785;13:14:57;0;22909;0
1786;13:15:07;0;22909;0
1787;13:15:17;0;22909;0
1788;13:15:27;0;22909;0
1789;13:15:37;0;22909;0
1790;13:15:47;0;22909;0
1791;13:15:57;0;22909;0
1792;13:16:07;0;22909;0
1793;13:16:17;0;22909;0
1794;13:16:27;0;22909;0
1795;13:16:37;0;22909;0
1796;13:16:47;0;22909;0
1797;13:16:57;0;22909;0
1798;13:17:07;0;22909;0
1799;13:17:17;0;22909;0
1800;13:17:27;0;22909;0
1801;13:17:37;0;22909;0
1802;13:17:47;0;22909;0
1803;13:17:57;0;22909;0
1804;13:18:07;0;22909;0
1805;13:18:17;0;22909;0
1806;13:18:27;0;22909;0
1807;13:18:37;0;22909;0
1808;13:18:47;0;22909;0
1809;13:18:57;0;22909;0
1810;13:19:07;0;22909;0
1811;13:19:17;0;22909;0
1812;13:19:27;0;22909;0
1813;13:19:37;0;22909;0
1814;13:19:47;0;22909;0
1815;13:19:57;0;22909;0
1816;13:20:07;0;22909;0
1817;13:20:17;0;22909;0
1818;13:20:27;0;22909;0
1819;13:20:37;0;22909;0
1820;13:20:47;0;22909;0
1821;13:20:57;0;22909;0
1822;13:21:07;0;22909;0
1823;13:21:17;0;22909;0
1824;13:21:27;0;22909;0
1825;13:21:37;0;22909;0
1826;13:21:47;0;22909;0
1827;13:21:57;0;22909;0
1828;13:22:07;0;22909;0
1829;13:22:17;0;22909;0
1830;13:22:27;0;22909;0
1831;13:22:37;0;22909;0
1832;13:22:47;0;22909;0
1833;13:22:57;0;22909;0
1834;13:23:07;0;22909;0
1835;13:23:17;0;22909;0
1836;13:23:27;0;22909;0
1837;13:23:37;0;22909;0
1838;13:23:47;0;22909;0
1839;13:23:57;0;22909;0
1840;13:24:07;0;22909;0
1841;13:24:17;0;22909;0
