Id ;Heure;Debit;Total;Pression;Densite
90;05:07:16;70;187;95;
91;05:07:24;74;197;96;
92;05:07:32;73;207;96;
93;05:07:40;73;217;97;
94;05:07:48;74;227;98;
95;05:07:56;73;237;98;
96;05:08:04;72;248;98;
97;05:08:12;73;258;99;
98;05:08:20;73;268;100;
99;05:08:28;72;278;100;
100;05:08:36;73;288;100;
101;05:08:44;74;297;100;
102;05:08:52;70;307;100;
103;05:09:00;69;316;100;
104;05:09:08;68;326;101;
105;05:09:16;68;335;101;
106;05:09:24;68;344;101;
107;05:09:32;69;353;101;
108;05:09:40;65;362;102;
109;05:09:48;64;371;103;
110;05:09:56;64;380;102;
111;05:10:04;64;389;102;
112;05:10:12;64;398;103;
113;05:10:20;61;406;103;
114;05:10:28;64;416;104;
115;05:10:36;63;425;104;
116;05:10:44;61;434;104;
117;05:10:52;59;443;105;
118;05:11:00;50;452;105;
119;05:11:08;44;461;104;
120;05:11:16;36;469;106;
121;05:11:24;30;478;105;
122;05:11:32;21;487;105;
123;05:11:40;12;496;106;
124;05:11:48;8;505;106;
125;05:11:56;0;512;104;
126;05:12:04;0;512;95;
127;05:12:12;0;512;92;
128;05:12:20;0;512;91;
129;05:12:28;0;512;90;
130;05:12:36;0;512;90;
131;05:12:44;0;512;89;
132;05:12:52;0;512;89;
133;05:13:00;0;512;88;
134;05:13:08;0;512;87;
135;05:13:16;0;512;87;
136;05:13:24;0;512;86;
137;05:13:32;0;512;86;
138;05:13:40;0;512;86;
139;05:13:48;0;512;85;
140;05:13:56;0;512;85;
141;05:14:04;0;512;84;
142;05:14:12;0;512;84;
143;05:14:20;0;512;85;
144;05:14:28;0;512;88;
145;05:14:36;0;512;84;
146;05:14:44;0;512;92;
147;05:14:52;0;512;90;
148;05:15:00;0;512;83;
149;05:15:08;0;512;88;
150;05:15:16;0;512;126;
151;05:15:24;0;512;100;
152;05:15:32;0;512;82;
153;05:15:40;0;512;101;
154;05:15:48;0;512;82;
155;05:15:56;0;512;131;
156;05:16:04;0;512;135;
157;05:16:12;0;512;86;
158;05:16:20;0;512;81;
159;05:16:28;0;512;80;
160;05:16:36;0;512;80;
161;05:16:44;0;512;80;
162;05:16:52;0;512;80;
163;05:17:00;0;512;79;
164;05:17:08;0;512;79;
165;05:17:16;0;512;12;
166;05:17:24;0;512;43;
167;05:17:32;0;512;0;
168;05:17:40;0;512;0;
169;05:17:48;0;512;0;
170;05:17:56;0;512;0;
171;05:18:04;0;512;40;
172;05:18:12;0;512;68;
173;05:18:20;0;512;108;
174;05:18:28;0;512;79;
175;05:18:36;0;512;77;
176;05:18:44;0;512;146;
177;05:18:52;0;512;105;
178;05:19:00;0;512;84;
179;05:19:08;0;512;77;
180;05:19:16;0;512;91;
181;05:19:24;0;512;144;
182;05:19:32;0;512;173;
183;05:19:40;0;512;99;
184;05:19:48;0;512;76;
185;05:19:56;0;512;156;
186;05:20:04;0;512;200;
187;05:20:12;0;512;142;
188;05:20:20;0;512;96;
189;05:20:28;0;512;75;
190;05:20:36;0;512;94;
191;05:20:44;0;512;101;
192;05:20:52;0;512;149;
193;05:21:00;0;512;91;
194;05:21:08;0;512;75;
195;05:21:16;0;512;74;
196;05:21:24;0;512;74;
197;05:21:32;0;512;74;
198;05:21:40;0;512;74;
199;05:21:48;0;512;74;
200;05:21:56;0;512;74;
201;05:22:04;0;512;74;
202;05:22:12;0;512;74;
203;05:22:20;0;512;74;
204;05:22:28;0;512;74;
205;05:22:36;0;512;73;
206;05:22:44;0;512;73;
207;05:22:52;0;512;138;
208;05:23:00;0;512;128;
209;05:23:08;0;512;119;
210;05:23:16;0;512;110;
211;05:23:24;0;512;102;
212;05:23:32;0;512;95;
213;05:23:40;0;512;89;
214;05:23:48;0;512;84;
215;05:23:56;0;512;80;
216;05:24:04;0;512;76;
217;05:24:12;0;512;209;
218;05:24:20;0;512;166;
219;05:24:28;0;512;147;
220;05:24:36;0;512;129;
221;05:24:44;0;512;112;
222;05:24:52;0;512;98;
223;05:25:00;0;512;87;
224;05:25:08;0;512;79;
225;05:25:16;0;512;75;
226;05:25:24;0;512;72;
227;05:25:32;0;512;70;
228;05:25:40;0;512;150;
229;05:25:48;0;512;264;
230;05:25:56;0;512;237;
231;05:26:04;0;512;206;
232;05:26:12;0;512;180;
233;05:26:20;0;512;160;
234;05:26:28;0;512;143;
235;05:26:36;0;512;125;
236;05:26:44;0;512;108;
237;05:26:52;0;512;95;
238;05:27:00;0;512;83;
239;05:27:08;0;512;76;
240;05:27:16;0;512;73;
241;05:27:24;0;512;72;
242;05:27:32;0;512;72;
243;05:27:40;0;512;71;
244;05:27:48;0;512;71;
245;05:27:56;0;512;71;
246;05:28:04;0;512;71;
247;05:28:12;0;512;71;
248;05:28:20;0;512;71;
249;05:28:28;0;512;71;
250;05:28:36;0;512;71;
251;05:28:44;0;512;70;
252;05:28:52;0;512;70;
253;05:29:00;0;512;70;
254;05:29:08;0;512;70;
255;05:29:16;0;512;70;
256;05:29:24;0;512;70;
257;05:29:32;0;512;70;
258;05:29:40;0;512;70;
259;05:29:48;0;512;69;
260;05:29:56;0;512;64;
261;05:30:04;0;512;56;
262;05:30:12;0;512;69;
263;05:30:20;0;512;69;
264;05:30:28;0;512;69;
265;05:30:36;0;512;69;
266;05:30:44;0;512;69;
267;05:30:52;0;512;69;
268;05:31:00;0;512;69;
269;05:31:08;0;512;69;
270;05:31:16;0;512;69;
271;05:31:24;0;512;69;
272;05:31:32;0;512;69;
273;05:31:40;0;512;69;
274;05:31:48;0;512;69;
275;05:31:56;0;512;68;
276;05:32:04;0;512;68;
277;05:32:12;0;512;68;
278;05:32:20;0;512;68;
279;05:32:28;0;512;68;
280;05:32:36;0;512;68;
281;05:32:44;0;512;68;
282;05:32:52;0;512;68;
283;05:33:00;0;512;68;
284;05:33:08;0;512;68;
285;05:33:16;0;512;68;
286;05:33:24;0;512;68;
287;05:33:32;0;512;68;
288;05:33:40;0;0;68;
289;05:33:48;0;0;68;
290;05:33:56;0;0;68;
291;05:34:04;0;0;68;
292;05:34:12;0;0;68;
293;05:34:20;0;0;68;
294;05:34:28;0;0;68;
295;05:34:36;0;0;68;
296;05:34:44;0;0;68;
297;05:34:52;0;0;68;
298;05:35:00;0;0;68;
299;05:35:08;0;0;68;
300;05:35:16;0;0;68;
301;05:35:24;0;0;67;
302;05:35:32;0;0;68;
303;05:35:40;0;0;67;
304;05:35:48;0;0;67;
305;05:35:56;0;0;67;
306;05:36:04;0;0;67;
307;05:36:12;0;0;67;
308;05:36:20;0;0;0;
309;05:36:28;0;0;0;
310;05:36:36;0;0;0;
311;05:36:44;4;0;0;
312;05:36:52;4;0;0;
313;05:37:00;4;0;0;
314;05:37:08;4;0;0;
315;05:37:16;4;0;0;
316;05:37:24;4;0;0;
317;05:37:32;4;0;0;
318;05:37:40;4;0;0;
319;05:37:48;0;2;72;
320;05:37:56;0;2;72;
321;05:38:04;0;2;70;
322;05:38:12;0;2;68;
323;05:38:20;0;2;67;
324;05:38:28;0;2;67;
325;05:38:36;0;2;67;
326;05:38:44;0;2;67;
327;05:38:52;0;2;67;
328;05:39:00;0;2;67;
329;05:39:08;0;2;67;
330;05:39:16;0;2;67;
331;05:39:24;0;2;67;
332;05:39:32;0;2;66;
333;05:39:40;0;2;66;
334;05:39:48;0;2;66;
335;05:39:56;0;2;66;
336;05:40:04;0;2;66;
337;05:40:12;0;2;66;
338;05:40:20;0;2;66;
339;05:40:28;0;2;66;
340;05:40:36;0;2;66;
341;05:40:44;0;2;66;
342;05:40:52;0;2;66;
343;05:41:00;0;2;66;
344;05:41:08;0;2;66;
345;05:41:16;0;2;66;
346;05:41:24;0;2;66;
347;05:41:32;0;2;66;
348;05:41:40;0;2;66;
349;05:41:48;0;2;66;
350;05:41:56;0;2;66;
351;05:42:04;0;2;66;
352;05:42:12;0;2;66;
353;05:42:20;0;2;66;
354;05:42:28;0;2;66;
355;05:42:36;0;2;66;
356;05:42:44;0;2;66;
357;05:42:52;0;2;66;
358;05:43:00;0;2;66;
359;05:43:08;0;2;66;
360;05:43:16;0;2;66;
361;05:43:24;0;2;66;
362;05:43:32;0;2;66;
363;05:43:40;0;2;66;
364;05:43:48;0;2;66;
365;05:43:56;0;2;66;
366;05:44:04;0;2;66;
367;05:44:12;0;2;66;
368;05:44:20;0;2;66;
369;05:44:28;0;2;66;
370;05:44:36;0;2;66;
371;05:44:44;0;2;66;
372;05:44:52;0;2;66;
373;05:45:00;0;2;65;
374;05:45:08;0;2;65;
375;05:45:16;0;2;65;
376;05:45:24;0;2;65;
377;05:45:32;0;2;65;
378;05:45:40;0;2;65;
379;05:45:48;0;2;65;
380;05:45:56;0;2;65;
381;05:46:04;0;2;65;
382;05:46:12;0;2;65;
383;05:46:20;0;2;65;
384;05:46:28;0;2;65;
385;05:46:36;0;2;65;
386;05:46:44;0;2;65;
387;05:46:52;0;2;65;
388;05:47:00;0;2;65;
389;05:47:08;0;2;65;
390;05:47:16;0;2;65;
391;05:47:24;0;2;65;
392;05:47:32;0;2;65;
393;05:47:40;0;2;65;
394;05:47:48;0;2;65;
395;05:47:56;0;2;65;
396;05:48:04;0;2;65;
397;05:48:12;0;2;65;
398;05:48:20;0;2;65;
399;05:48:28;0;2;65;
400;05:48:36;0;2;65;
401;05:48:44;0;2;65;
402;05:48:52;0;2;65;
403;05:49:00;0;2;65;
404;05:49:08;0;2;65;
405;05:49:16;0;2;65;
406;05:49:24;0;2;65;
407;05:49:32;0;2;65;
408;05:49:40;0;2;65;
409;05:49:48;0;2;65;
410;05:49:56;0;2;65;
411;05:50:04;0;2;65;
412;05:50:12;0;2;65;
413;05:50:20;0;2;65;
414;05:50:28;0;2;65;
415;05:50:36;0;2;65;
416;05:50:44;0;2;65;
417;05:50:52;0;2;65;
418;05:51:00;0;2;65;
419;05:51:08;0;2;65;
420;05:51:16;0;2;65;
421;05:51:24;0;2;65;
422;05:51:32;0;2;65;
423;05:51:40;0;2;65;
424;05:51:48;0;2;65;
425;05:51:56;0;2;65;
426;05:52:04;0;2;65;
427;05:52:12;0;2;65;
428;05:52:20;0;2;65;
429;05:52:28;0;2;65;
430;05:52:36;1;2;65;
431;05:52:44;8;2;64;
432;05:52:52;16;2;65;
433;05:53:00;28;2;64;
434;05:53:08;39;2;65;
435;05:53:16;49;2;67;
436;05:53:24;60;2;69;
437;05:53:32;72;2;69;
438;05:53:40;82;2;73;
439;05:53:48;88;8;80;
440;05:53:56;89;18;83;
441;05:54:04;92;29;89;
442;05:54:12;92;41;91;
443;05:54:20;92;52;94;
444;05:54:28;94;65;95;
445;05:54:36;94;77;97;
446;05:54:44;98;89;98;
447;05:54:52;98;102;99;
448;05:55:00;100;114;101;
449;05:55:08;100;127;102;
450;05:55:16;97;139;104;
451;05:55:24;98;152;104;
452;05:55:32;97;165;105;
453;05:55:40;94;177;106;
454;05:55:48;93;189;106;
455;05:55:56;93;202;107;
456;05:56:04;91;215;108;
457;05:56:12;92;227;109;
458;05:56:20;91;239;110;
459;05:56:28;91;252;110;
460;05:56:36;93;264;110;
461;05:56:44;93;276;112;
462;05:56:52;93;289;112;
463;05:57:00;91;301;113;
464;05:57:08;94;314;113;
465;05:57:16;93;326;114;
466;05:57:24;97;338;114;
467;05:57:32;96;350;115;
468;05:57:40;98;363;116;
469;05:57:48;97;375;116;
470;05:57:56;96;387;116;
471;05:58:04;102;400;117;
472;05:58:12;103;412;118;
473;05:58:20;107;424;118;
474;05:58:28;107;436;118;
475;05:58:36;111;448;119;
476;05:58:44;113;461;120;
477;05:58:52;115;473;120;
478;05:59:00;121;485;121;
479;05:59:08;122;502;141;
480;05:59:16;124;517;131;
481;05:59:24;124;533;135;
482;05:59:32;126;549;138;
483;05:59:40;127;566;139;
484;05:59:48;125;583;140;
485;05:59:56;126;599;142;
486;06:00:04;125;616;143;
487;06:00:12;124;633;144;
488;06:00:20;122;650;143;
489;06:00:28;122;666;144;
490;06:00:36;116;683;143;
491;06:00:44;117;699;145;
492;06:00:52;117;715;145;
493;06:01:00;116;732;146;
494;06:01:08;117;747;144;
495;06:01:16;117;763;143;
496;06:01:24;119;778;143;
497;06:01:32;116;793;143;
498;06:01:40;119;808;143;
499;06:01:48;114;823;143;
500;06:01:56;115;838;144;
501;06:02:04;112;852;144;
502;06:02:12;106;867;145;
503;06:02:20;100;882;144;
504;06:02:28;93;897;145;
505;06:02:36;89;911;144;
506;06:02:44;84;925;142;
507;06:02:52;80;938;141;
508;06:03:00;73;952;141;
509;06:03:08;70;964;139;
510;06:03:16;69;974;133;
511;06:03:24;68;984;133;
512;06:03:32;66;994;131;
513;06:03:40;68;1004;131;
514;06:03:48;66;1014;131;
515;06:03:56;66;1024;131;
516;06:04:04;68;1034;132;
517;06:04:12;70;1044;131;
518;06:04:20;70;1054;130;
519;06:04:28;73;1063;130;
520;06:04:36;74;1073;130;
521;06:04:44;73;1083;131;
522;06:04:52;75;1093;132;
523;06:05:00;78;1104;133;
524;06:05:08;77;1114;133;
525;06:05:16;78;1125;133;
526;06:05:24;78;1136;133;
527;06:05:32;77;1147;133;
528;06:05:40;78;1157;133;
529;06:05:48;80;1168;134;
530;06:05:56;80;1179;133;
531;06:06:04;79;1190;135;
532;06:06:12;80;1200;134;
533;06:06:20;80;1211;134;
534;06:06:28;79;1221;135;
535;06:06:36;83;1232;134;
536;06:06:44;84;1243;135;
537;06:06:52;84;1253;134;
538;06:07:00;82;1264;136;
539;06:07:08;80;1275;135;
540;06:07:16;79;1285;135;
541;06:07:24;80;1296;135;
542;06:07:32;80;1307;135;
543;06:07:40;80;1317;136;
544;06:07:48;79;1328;135;
545;06:07:56;79;1339;136;
546;06:08:04;78;1349;135;
547;06:08:12;79;1360;136;
548;06:08:20;80;1371;136;
549;06:08:28;79;1381;136;
550;06:08:36;79;1392;137;
551;06:08:44;78;1403;136;
552;06:08:52;77;1413;137;
553;06:09:00;77;1424;136;
554;06:09:08;78;1435;137;
555;06:09:16;78;1446;137;
556;06:09:24;77;1456;136;
557;06:09:32;77;1467;137;
558;06:09:40;79;1478;137;
559;06:09:48;80;1488;138;
560;06:09:56;82;1499;137;
561;06:10:04;80;1510;138;
562;06:10:12;79;1520;137;
563;06:10:20;80;1531;137;
564;06:10:28;80;1542;138;
565;06:10:36;83;1552;138;
566;06:10:44;80;1563;139;
567;06:10:52;79;1574;138;
568;06:11:00;78;1584;139;
569;06:11:08;79;1595;138;
570;06:11:16;79;1605;138;
571;06:11:24;78;1616;138;
572;06:11:32;77;1627;138;
573;06:11:40;77;1638;139;
574;06:11:48;78;1648;139;
575;06:11:56;79;1659;140;
576;06:12:04;78;1669;139;
577;06:12:12;77;1680;140;
578;06:12:20;77;1691;139;
579;06:12:28;78;1701;139;
580;06:12:36;79;1712;140;
581;06:12:44;78;1723;139;
582;06:12:52;77;1733;140;
583;06:13:00;75;1744;140;
584;06:13:08;75;1754;140;
585;06:13:16;77;1765;140;
586;06:13:24;77;1776;140;
587;06:13:32;77;1786;140;
588;06:13:40;77;1797;140;
589;06:13:48;77;1807;140;
590;06:13:56;78;1818;140;
591;06:14:04;78;1829;141;
592;06:14:12;78;1839;140;
593;06:14:20;77;1850;141;
594;06:14:28;77;1861;141;
595;06:14:36;77;1871;142;
596;06:14:44;77;1882;141;
597;06:14:52;78;1893;142;
598;06:15:00;78;1903;141;
599;06:15:08;78;1914;141;
600;06:15:16;77;1924;141;
601;06:15:24;78;1935;141;
602;06:15:32;79;1946;141;
603;06:15:40;80;1956;141;
604;06:15:48;80;1967;142;
605;06:15:56;80;1977;141;
606;06:16:04;80;1988;142;
607;06:16:12;80;1998;142;
608;06:16:20;80;2009;142;
609;06:16:28;80;2020;142;
610;06:16:36;79;2030;142;
611;06:16:44;79;2041;142;
612;06:16:52;79;2051;143;
613;06:17:00;80;2062;142;
614;06:17:08;82;2072;143;
615;06:17:16;86;2083;142;
616;06:17:24;88;2094;143;
617;06:17:32;92;2104;142;
618;06:17:40;93;2115;143;
619;06:17:48;94;2125;143;
620;06:17:56;97;2137;148;
621;06:18:04;100;2150;151;
622;06:18:12;103;2163;151;
623;06:18:20;106;2176;152;
624;06:18:28;110;2189;152;
625;06:18:36;111;2203;153;
626;06:18:44;116;2216;153;
627;06:18:52;119;2230;155;
628;06:19:00;122;2244;156;
629;06:19:08;124;2258;157;
630;06:19:16;126;2274;165;
631;06:19:24;126;2291;165;
632;06:19:32;127;2307;166;
633;06:19:40;127;2323;167;
634;06:19:48;126;2340;166;
635;06:19:56;126;2356;168;
636;06:20:04;125;2373;168;
637;06:20:12;122;2389;169;
638;06:20:20;122;2405;169;
639;06:20:28;121;2422;170;
640;06:20:36;121;2438;168;
641;06:20:44;120;2454;170;
642;06:20:52;121;2470;171;
643;06:21:00;121;2487;171;
644;06:21:08;121;2503;172;
645;06:21:16;121;2520;170;
646;06:21:24;120;2536;172;
647;06:21:32;120;2552;172;
648;06:21:40;121;2569;173;
649;06:21:48;120;2585;173;
650;06:21:56;121;2602;174;
651;06:22:04;121;2618;172;
652;06:22:12;122;2635;173;
653;06:22:20;117;2651;173;
654;06:22:28;119;2667;175;
655;06:22:36;119;2684;174;
656;06:22:44;122;2700;175;
657;06:22:52;122;2717;174;
658;06:23:00;121;2733;175;
659;06:23:08;119;2750;175;
660;06:23:16;120;2766;176;
661;06:23:24;121;2783;176;
662;06:23:32;124;2799;176;
663;06:23:40;122;2816;177;
664;06:23:48;121;2832;175;
665;06:23:56;119;2849;177;
666;06:24:04;120;2865;177;
667;06:24:12;122;2882;177;
668;06:24:20;125;2898;177;
669;06:24:28;124;2915;177;
670;06:24:36;124;2931;177;
671;06:24:44;122;2948;178;
672;06:24:52;124;2964;178;
673;06:25:00;126;2981;178;
674;06:25:08;125;2997;178;
675;06:25:16;124;3014;178;
676;06:25:24;122;3030;178;
677;06:25:32;126;3047;178;
678;06:25:40;126;3063;178;
679;06:25:48;130;3080;180;
680;06:25:56;129;3096;179;
681;06:26:04;126;3113;180;
682;06:26:12;127;3129;179;
683;06:26:20;127;3146;179;
684;06:26:28;126;3163;179;
685;06:26:36;125;3179;180;
686;06:26:44;122;3195;180;
687;06:26:52;120;3212;180;
688;06:27:00;125;3229;180;
689;06:27:08;124;3245;179;
690;06:27:16;127;3262;180;
691;06:27:24;125;3278;180;
692;06:27:32;127;3295;181;
693;06:27:40;127;3311;180;
694;06:27:48;130;3328;181;
695;06:27:56;129;3344;181;
696;06:28:04;124;3361;181;
697;06:28:12;125;3378;181;
698;06:28:20;124;3394;181;
699;06:28:28;127;3411;182;
700;06:28:36;127;3428;181;
701;06:28:44;129;3444;182;
702;06:28:52;124;3461;181;
703;06:29:00;125;3477;182;
704;06:29:08;125;3494;181;
705;06:29:16;126;3511;182;
706;06:29:24;124;3527;182;
707;06:29:32;124;3544;183;
708;06:29:40;120;3561;183;
709;06:29:48;121;3577;183;
710;06:29:56;121;3594;183;
711;06:30:04;122;3611;183;
712;06:30:12;121;3627;183;
713;06:30:20;120;3644;182;
714;06:30:28;122;3660;183;
715;06:30:36;120;3677;182;
716;06:30:44;121;3693;183;
717;06:30:52;120;3710;182;
718;06:31:00;121;3727;184;
719;06:31:08;122;3744;183;
720;06:31:16;125;3760;184;
721;06:31:24;125;3777;183;
722;06:31:32;124;3794;183;
723;06:31:40;126;3810;184;
724;06:31:48;126;3827;183;
725;06:31:56;125;3843;184;
726;06:32:04;126;3860;183;
727;06:32:12;126;3876;183;
728;06:32:20;126;3892;183;
729;06:32:28;122;3909;183;
730;06:32:36;120;3925;184;
731;06:32:44;119;3942;184;
732;06:32:52;119;3958;183;
733;06:33:00;116;3974;182;
734;06:33:08;113;3990;181;
735;06:33:16;112;4005;181;
736;06:33:24;113;4021;181;
737;06:33:32;116;4037;181;
738;06:33:40;120;4053;181;
739;06:33:48;120;4069;181;
740;06:33:56;117;4084;182;
741;06:34:04;122;4100;181;
742;06:34:12;125;4116;181;
743;06:34:20;121;4131;181;
744;06:34:28;116;4147;181;
745;06:34:36;116;4163;181;
746;06:34:44;116;4179;181;
747;06:34:52;119;4194;181;
748;06:35:00;122;4210;181;
749;06:35:08;122;4226;181;
750;06:35:16;120;4241;181;
751;06:35:24;120;4257;182;
752;06:35:32;122;4273;182;
753;06:35:40;121;4288;182;
754;06:35:48;117;4304;182;
755;06:35:56;112;4320;182;
756;06:36:04;111;4336;182;
757;06:36:12;112;4351;182;
758;06:36:20;117;4367;182;
759;06:36:28;119;4383;181;
760;06:36:36;119;4399;182;
761;06:36:44;117;4414;182;
762;06:36:52;117;4430;182;
763;06:37:00;120;4446;182;
764;06:37:08;119;4462;182;
765;06:37:16;113;4477;183;
766;06:37:24;111;4493;182;
767;06:37:32;110;4509;182;
768;06:37:40;111;4525;182;
769;06:37:48;115;4540;182;
770;06:37:56;117;4556;182;
771;06:38:04;117;4572;182;
772;06:38:12;116;4588;183;
773;06:38:20;119;4604;183;
774;06:38:28;120;4619;183;
775;06:38:36;117;4635;183;
776;06:38:44;112;4651;183;
777;06:38:52;112;4667;183;
778;06:39:00;114;4682;183;
779;06:39:08;116;4698;182;
780;06:39:16;117;4714;182;
781;06:39:24;120;4730;183;
782;06:39:32;119;4745;183;
783;06:39:40;120;4761;183;
784;06:39:48;122;4777;183;
785;06:39:56;121;4792;183;
786;06:40:04;117;4808;183;
787;06:40:12;114;4824;183;
788;06:40:20;114;4840;183;
789;06:40:28;114;4856;183;
790;06:40:36;114;4871;183;
791;06:40:44;114;4887;183;
792;06:40:52;114;4903;183;
793;06:41:00;115;4919;184;
794;06:41:08;116;4934;184;
795;06:41:16;117;4950;184;
796;06:41:24;114;4966;183;
797;06:41:32;114;4982;182;
798;06:41:40;111;4997;182;
799;06:41:48;110;5012;182;
800;06:41:56;112;5027;181;
801;06:42:04;111;5042;181;
802;06:42:12;110;5057;181;
803;06:42:20;111;5072;181;
804;06:42:28;113;5087;180;
805;06:42:36;113;5102;181;
806;06:42:44;113;5117;181;
807;06:42:52;115;5132;180;
808;06:43:00;114;5146;180;
809;06:43:08;115;5161;181;
810;06:43:16;115;5176;180;
811;06:43:24;114;5191;180;
812;06:43:32;112;5206;180;
813;06:43:40;111;5221;180;
814;06:43:48;111;5236;180;
815;06:43:56;111;5251;181;
816;06:44:04;111;5266;180;
817;06:44:12;110;5280;180;
818;06:44:20;108;5295;181;
819;06:44:28;111;5310;180;
820;06:44:36;110;5325;180;
821;06:44:44;110;5340;181;
822;06:44:52;111;5355;180;
823;06:45:00;111;5370;180;
824;06:45:08;108;5385;180;
825;06:45:16;110;5400;180;
826;06:45:24;111;5414;180;
827;06:45:32;110;5429;181;
828;06:45:40;112;5444;180;
829;06:45:48;111;5459;180;
830;06:45:56;110;5474;181;
831;06:46:04;114;5489;180;
832;06:46:12;114;5504;180;
833;06:46:20;111;5519;180;
834;06:46:28;115;5534;180;
835;06:46:36;114;5548;180;
836;06:46:44;111;5563;180;
837;06:46:52;112;5578;180;
838;06:47:00;112;5593;180;
839;06:47:08;110;5608;181;
840;06:47:16;111;5623;180;
841;06:47:24;111;5638;181;
842;06:47:32;107;5653;180;
843;06:47:40;108;5667;181;
844;06:47:48;108;5682;180;
845;06:47:56;108;5697;181;
846;06:48:04;111;5712;181;
847;06:48:12;111;5727;180;
848;06:48:20;111;5742;181;
849;06:48:28;112;5757;181;
850;06:48:36;114;5772;181;
851;06:48:44;114;5787;180;
852;06:48:52;114;5802;181;
853;06:49:00;114;5817;180;
854;06:49:08;112;5831;180;
855;06:49:16;111;5846;181;
856;06:49:24;112;5861;180;
857;06:49:32;114;5876;181;
858;06:49:40;114;5891;181;
859;06:49:48;115;5906;181;
860;06:49:56;115;5921;180;
861;06:50:04;115;5935;181;
862;06:50:12;115;5950;180;
863;06:50:20;115;5965;181;
864;06:50:28;115;5980;181;
865;06:50:36;115;5995;181;
866;06:50:44;114;6010;181;
867;06:50:52;114;6025;181;
868;06:51:00;114;6040;181;
869;06:51:08;112;6055;181;
870;06:51:16;112;6069;181;
871;06:51:24;112;6084;181;
872;06:51:32;110;6099;181;
873;06:51:40;110;6114;181;
874;06:51:48;108;6129;180;
875;06:51:56;108;6144;181;
876;06:52:04;110;6159;181;
877;06:52:12;110;6174;181;
878;06:52:20;108;6188;181;
879;06:52:28;110;6203;181;
880;06:52:36;111;6218;180;
881;06:52:44;110;6233;181;
882;06:52:52;112;6248;182;
883;06:53:00;114;6263;181;
884;06:53:08;111;6278;181;
885;06:53:16;112;6292;182;
886;06:53:24;114;6307;181;
887;06:53:32;112;6322;182;
888;06:53:40;114;6337;182;
889;06:53:48;114;6352;181;
890;06:53:56;114;6367;182;
891;06:54:04;111;6381;182;
892;06:54:12;111;6396;181;
893;06:54:20;110;6411;182;
894;06:54:28;110;6426;182;
895;06:54:36;110;6441;182;
896;06:54:44;108;6456;182;
897;06:54:52;110;6471;182;
898;06:55:00;108;6485;182;
899;06:55:08;111;6500;182;
900;06:55:16;110;6515;182;
901;06:55:24;110;6530;182;
902;06:55:32;111;6545;182;
903;06:55:40;111;6560;182;
904;06:55:48;114;6575;182;
