Id;Heure;Profondeur;Vitesse;Effort
9478;11:21:53;323,0515422;22,3;1725,925
9479;11:21:54;322,7502818;22,4;1699,07
9480;11:21:55;322,3486013;22,3;1672,215
9481;11:21:56;321,9469208;22,4;1692,52
9482;11:21:57;321,5452403;22,5;1699,07
9483;11:21:58;321,2439799;22,4;1652,565
9484;11:21:59;320,8422994;22,5;1805,835
9485;11:22:00;320,4406189;22,3;1912,6
9486;11:22:01;320,1393585;22,3;1852,34
9487;11:22:02;319,737678;22,5;1759,33
9488;11:22:03;319,3359975;22,4;1725,925
9489;11:22:04;318,934317;22,4;1759,33
9490;11:22:05;318,6330567;22,4;1732,475
9491;11:22:06;318,2313762;22,3;1685,97
9492;11:22:07;317,8296957;22,5;1652,565
9493;11:22:08;317,4280152;22,4;1765,88
9494;11:22:09;317,1267548;22,4;1739,025
9495;11:22:10;316,7250743;22,5;1772,43
9496;11:22:11;316,3233938;22,2;1739,025
9497;11:22:12;316,0221334;22,5;1699,07
9498;11:22:13;315,6204529;22,4;1732,475
9499;11:22:14;315,2187724;22,3;1672,215
9500;11:22:15;314,8170919;22,4;1705,62
9501;11:22:16;314,5158315;22,3;1712,17
9502;11:22:17;314,114151;22,4;1632,26
9503;11:22:18;313,7124705;22,5;1725,925
9504;11:22:19;313,31079;22,3;1665,665
9505;11:22:20;313,0095297;22,5;1672,215
9506;11:22:21;312,6078492;22,3;1699,07
9507;11:22:22;312,2061687;22,4;1646,015
9508;11:22:23;311,8044882;22,5;1745,575
9509;11:22:24;311,5032278;22,3;1719,375
9510;11:22:25;311,1015473;22,4;1632,26
9511;11:22:26;310,6998668;22,4;1745,575
9512;11:22:27;310,2981863;22,4;1665,665
9513;11:22:28;309,9969259;22,5;1712,17
9514;11:22:29;309,5952454;22,3;1672,215
9515;11:22:30;309,1935649;22,4;1692,52
9516;11:22:31;308,8923045;22,4;1712,17
9517;11:22:32;308,490624;22,3;1659,115
9518;11:22:33;308,0889435;22,5;1699,07
9519;11:22:34;307,687263;22,3;1772,43
9520;11:22:35;307,3860027;22,4;1719,375
9521;11:22:36;306,9843222;22,5;1692,52
9522;11:22:37;306,5826417;22,3;1699,07
9523;11:22:38;306,1809612;22,5;1679,42
9524;11:22:39;305,8797008;22,5;1679,42
9525;11:22:40;305,4780203;22,3;1672,215
9526;11:22:41;305,0763398;22,5;1665,665
9527;11:22:42;304,6746593;22,3;1685,97
9528;11:22:43;304,3733989;22,4;1625,71
9529;11:22:44;303,9717184;22,5;1625,71
9530;11:22:45;303,5700379;22,3;1719,375
9531;11:22:46;303,2687775;22,5;1625,71
9532;11:22:47;302,867097;22,4;1712,17
9533;11:22:48;302,4654165;22,4;1692,52
9534;11:22:49;302,063736;22,5;1712,17
9535;11:22:50;301,7624757;22,2;1725,925
9536;11:22:51;301,3607952;22,5;1739,025
9537;11:22:52;300,9591147;22,4;1725,925
