Id;Heure;Debit;Total;Pression
1694;13:05:01;143;3652;81
1695;13:05:11;143;3676;90
1696;13:05:21;143;3700;88
1697;13:05:31;143;3724;80
1698;13:05:41;143;3748;83
1699;13:05:51;143;3772;82
1700;13:06:01;144;3796;82
1701;13:06:11;144;3820;81
1702;13:06:21;145;3843;82
1703;13:06:31;144;3867;81
1704;13:06:41;144;3891;84
1705;13:06:51;144;3915;84
1706;13:07:01;144;3939;83
1707;13:07:11;143;3963;83
1708;13:07:21;143;3987;88
1709;13:07:31;143;4011;79
1710;13:07:41;143;4035;86
1711;13:07:51;143;4058;83
1712;13:08:01;144;4082;87
1713;13:08:11;144;4106;89
1714;13:08:21;144;4130;81
1715;13:08:31;145;4154;79
1716;13:08:41;145;4178;84
1717;13:08:51;145;4202;82
1718;13:09:01;145;4226;81
1719;13:09:11;145;4250;82
1720;13:09:21;145;4274;86
1721;13:09:31;145;4298;84
1722;13:09:41;145;4321;84
1723;13:09:51;145;4345;86
1724;13:10:01;145;4369;84
1725;13:10:11;145;4393;88
1726;13:10:21;145;4417;89
1727;13:10:31;145;4441;80
1728;13:10:41;145;4465;79
1729;13:10:51;144;4488;85
1730;13:11:01;144;4513;84
1731;13:11:11;144;4536;82
1732;13:11:21;144;4559;84
1733;13:11:31;144;4583;83
1734;13:11:41;143;4607;81
1735;13:11:51;143;4631;81
1736;13:12:01;143;4655;87
1737;13:12:11;144;4679;79
1738;13:12:21;144;4703;80
1739;13:12:31;143;4727;81
1740;13:12:41;143;4751;82
1741;13:12:51;143;4773;81
1742;13:13:01;143;4798;84
1743;13:13:11;143;4821;84
1744;13:13:21;142;4845;78
1745;13:13:31;142;4869;78
1746;13:13:41;142;4893;79
1747;13:13:51;142;4916;80
1748;13:14:01;142;4940;87
1749;13:14:11;142;4964;87
1750;13:14:21;142;4988;82
1751;13:14:31;142;5012;82
1752;13:14:41;142;5034;80
1753;13:14:51;142;5058;84
1754;13:15:01;142;5082;86
1755;13:15:11;142;5106;79
1756;13:15:21;142;5129;81
1757;13:15:31;142;5153;82
1758;13:15:41;142;5177;86
1759;13:15:51;142;5200;79
1760;13:16:01;142;5224;82
1761;13:16:11;141;5248;82
1762;13:16:21;141;5271;80
1763;13:16:31;141;5295;83
1764;13:16:41;142;5318;79
1765;13:16:51;142;5342;79
1766;13:17:01;142;5366;79
1767;13:17:11;142;5390;84
1768;13:17:21;143;5413;82
1769;13:17:31;143;5437;79
1770;13:17:41;143;5461;79
1771;13:17:51;143;5485;86
1772;13:18:01;143;5508;88
1773;13:18:11;143;5531;87
1774;13:18:21;144;5555;81
1775;13:18:31;143;5579;81
1776;13:18:41;143;5603;85
1777;13:18:51;143;5626;86
1778;13:19:01;142;5650;80
1779;13:19:11;142;5674;81
1780;13:19:21;142;5698;84
1781;13:19:31;142;5721;86
1782;13:19:41;142;5744;81
1783;13:19:51;143;5768;78
1784;13:20:01;143;5792;77
1785;13:20:11;143;5815;79
1786;13:20:21;143;5839;80
1787;13:20:31;143;5862;86
1788;13:20:41;143;5887;80
1789;13:20:51;143;5910;82
1790;13:21:01;143;5934;79
1791;13:21:11;143;5958;87
1792;13:21:21;143;5980;85
1793;13:21:31;143;6005;87
1794;13:21:41;142;6028;78
1795;13:21:51;142;6052;81
1796;13:22:01;142;6076;81
1797;13:22:11;142;6100;79
1798;13:22:21;141;6123;79
1799;13:22:31;142;6147;79
1800;13:22:41;142;6171;79
1801;13:22:51;142;6195;86
1802;13:23:01;142;6218;87
1803;13:23:11;142;6241;87
1804;13:23:21;143;6265;80
1805;13:23:31;143;6289;80
1806;13:23:41;143;6313;84
1807;13:23:51;143;6336;84
1808;13:24:01;142;6360;78
1809;13:24:11;143;6384;80
1810;13:24:21;143;6408;81
1811;13:24:31;143;6432;83
1812;13:24:41;142;6454;79
1813;13:24:51;142;6478;86
1814;13:25:01;142;6502;83
1815;13:25:11;142;6526;82
1816;13:25:21;142;6549;79
1817;13:25:31;142;6573;87
1818;13:25:41;142;6597;86
1819;13:25:51;142;6620;81
1820;13:26:01;142;6645;81
1821;13:26:11;142;6668;85
1822;13:26:21;142;6691;82
1823;13:26:31;142;6715;85
1824;13:26:41;143;6738;77
1825;13:26:51;142;6763;79
1826;13:27:01;142;6786;79
1827;13:27:11;142;6810;85
1828;13:27:21;143;6834;85
1829;13:27:31;142;6858;82
1830;13:27:41;142;6881;82
1831;13:27:51;142;6905;87
1832;13:28:01;142;6928;85
1833;13:28:11;142;6951;85
1834;13:28:21;143;6976;78
1835;13:28:31;143;6999;78
1836;13:28:41;143;7023;81
1837;13:28:51;143;7047;81
1838;13:29:01;143;7071;78
1839;13:29:11;143;7094;78
1840;13:29:21;143;7118;78
1841;13:29:31;143;7142;80
1842;13:29:41;143;7165;82
1843;13:29:51;143;7189;87
1844;13:30:01;142;7212;87
1845;13:30:11;142;7236;80
1846;13:30:21;142;7260;81
1847;13:30:31;143;7283;84
1848;13:30:41;143;7307;87
1849;13:30:51;143;7331;78
1850;13:31:01;143;7355;81
1851;13:31:11;143;7378;80
1852;13:31:21;143;7401;79
1853;13:31:31;143;7425;81
1854;13:31:41;143;7449;86
1855;13:31:51;143;7473;77
1856;13:32:01;143;7496;81
1857;13:32:11;143;7520;87
1858;13:32:21;142;7544;87
1859;13:32:31;143;7568;82
1860;13:32:41;143;7591;82
1861;13:32:51;142;7615;86
1862;13:33:01;142;7638;84
1863;13:33:11;142;7662;84
1864;13:33:21;142;7686;78
1865;13:33:31;142;7709;78
1866;13:33:41;142;7733;81
1867;13:33:51;142;7757;81
1868;13:34:01;143;7781;77
1869;13:34:11;143;7804;78
1870;13:34:21;143;7828;79
1871;13:34:31;131;7852;81
1872;13:34:41;113;7875;80
1873;13:34:51;96;7899;87
1874;13:35:01;78;7922;84
1875;13:35:11;60;7946;82
1876;13:35:21;42;7970;80
1877;13:35:31;24;7993;87
1878;13:35:41;7;8009;12
1879;13:35:51;0;8011;0
1880;13:36:01;0;0;0
1881;13:36:11;0;0;0
1882;13:36:21;0;0;0
1883;13:36:31;0;0;0
1884;13:36:41;0;0;0
1885;13:36:51;0;0;0
1886;13:37:01;0;0;0
1887;13:37:11;0;0;0
1888;13:37:21;0;0;0
1889;13:37:31;0;0;0
1890;13:37:41;0;0;0
1891;13:37:51;0;0;0
1892;13:38:01;0;0;0
1893;13:38:11;0;0;0
1894;13:38:21;0;0;0
1895;13:38:31;0;0;0
1896;13:38:41;0;0;0
1897;13:38:51;0;0;0
1898;13:39:01;0;0;0
1899;13:39:11;0;0;0
1900;13:39:21;0;0;0
1901;13:39:31;0;0;0
1902;13:39:41;0;0;0
1903;13:39:51;0;0;0
1904;13:40:01;0;0;0
1905;13:40:11;0;0;0
1906;13:40:21;0;0;0
1907;13:40:31;0;0;0
1908;13:40:41;0;0;0
1909;13:40:51;0;0;0
1910;13:41:01;0;0;0
1911;13:41:11;0;0;0
1912;13:41:21;0;0;0
1913;13:41:31;0;0;0
1914;13:41:41;0;0;0
1915;13:41:51;0;0;0
1916;13:42:01;0;0;0
1917;13:42:11;0;0;0
1918;13:42:21;0;0;0
1919;13:42:31;0;0;0
1920;13:42:41;0;0;0
1921;13:42:51;0;0;0
1922;13:43:01;0;0;0
1923;13:43:11;0;0;0
1924;13:43:21;0;0;0
1925;13:43:31;0;0;0
1926;13:43:41;0;0;0
1927;13:43:51;0;0;0
1928;13:44:01;0;0;0
1929;13:44:11;0;0;0
1930;13:44:21;0;0;0
1931;13:44:31;0;0;0
1932;13:44:41;0;0;0
1933;13:44:51;0;0;0
1934;13:45:01;0;0;0
1935;13:45:11;0;0;0
1936;13:45:21;0;0;0
1937;13:45:31;0;0;0
1938;13:45:41;0;0;0
1939;13:45:51;0;0;0
1940;13:46:01;0;0;0
1941;13:46:11;0;0;0
1942;13:46:21;0;0;0
1943;13:46:31;0;0;0
1944;13:46:41;0;0;0
1945;13:46:51;0;0;0
1946;13:47:01;0;0;0
1947;13:47:11;0;0;0
1948;13:47:21;0;0;0
1949;13:47:31;0;0;0
1950;13:47:41;0;0;0
1951;13:47:51;0;0;0
1952;13:48:01;0;0;0
1953;13:48:11;0;0;0
1954;13:48:21;0;0;0
1955;13:48:31;0;0;0
1956;13:48:41;0;0;0
1957;13:48:51;0;0;0
1958;13:49:01;0;0;0
1959;13:49:11;0;0;0
1960;13:49:21;0;0;0
1961;13:49:31;0;0;0
1962;13:49:41;0;0;0
1963;13:49:51;0;0;0
1964;13:50:01;0;0;0
1965;13:50:11;0;0;0
1966;13:50:21;0;0;0
1967;13:50:31;0;0;0
1968;13:50:41;0;0;0
1969;13:50:51;4;0;0
1970;13:51:01;5;0;0
1971;13:51:11;5;0;0
1972;13:51:21;5;0;0
1973;13:51:31;5;0;0
1974;13:51:41;5;0;0
1975;13:51:51;5;0;0
1976;13:52:01;5;1;0
1977;13:52:11;2;2;0
1978;13:52:21;1;3;0
1979;13:52:31;1;3;0
1980;13:52:41;1;3;0
1981;13:52:51;1;3;0
1982;13:53:01;0;3;0
1983;13:53:11;0;3;0
1984;13:53:21;0;3;0
1985;13:53:31;0;3;0
1986;13:53:41;0;3;0
1987;13:53:51;1;3;0
1988;13:54:01;1;3;0
1989;13:54:11;1;3;0
1990;13:54:21;1;3;0
1991;13:54:31;1;3;0
1992;13:54:41;1;3;0
1993;13:54:51;1;3;0
1994;13:55:01;1;4;0
1995;13:55:11;0;4;0
1996;13:55:21;0;4;0
1997;13:55:31;0;4;0
1998;13:55:41;0;4;0
1999;13:55:51;0;4;0
2000;13:56:01;0;4;0
2001;13:56:11;0;4;0
2002;13:56:21;0;4;0
2003;13:56:31;0;4;0
2004;13:56:41;0;4;0
2005;13:56:51;0;4;4
2006;13:57:01;0;4;2
2007;13:57:11;0;4;5
2008;13:57:21;0;4;1
2009;13:57:31;1;4;0
2010;13:57:41;1;4;0
2011;13:57:51;1;4;0
2012;13:58:01;1;4;0
2013;13:58:11;1;4;0
2014;13:58:21;1;4;0
2015;13:58:31;1;4;0
2016;13:58:41;1;6;0
2017;13:58:51;0;6;0
2018;13:59:01;0;6;0
2019;13:59:11;0;6;0
2020;13:59:21;0;6;0
2021;13:59:31;0;6;0
2022;13:59:41;0;6;0
2023;13:59:51;0;6;0
2024;14:00:01;0;6;0
2025;14:00:11;0;6;0
2026;14:00:21;0;6;0
2027;14:00:31;0;6;0
2028;14:00:41;0;6;0
2029;14:00:51;0;6;0
2030;14:01:01;0;6;0
2031;14:01:11;0;6;0
2032;14:01:21;0;6;0
2033;14:01:31;0;6;0
2034;14:01:41;0;6;0
2035;14:01:51;0;6;0
2036;14:02:01;0;6;0
2037;14:02:11;0;6;0
2038;14:02:21;0;6;0
2039;14:02:31;0;6;0
2040;14:02:41;0;6;0
2041;14:02:51;0;6;0
2042;14:03:01;0;6;0
2043;14:03:11;0;6;0
2044;14:03:21;0;6;0
2045;14:03:31;0;6;0
2046;14:03:41;0;6;0
2047;14:03:51;0;6;0
2048;14:04:01;0;6;0
2049;14:04:11;0;6;0
2050;14:04:21;0;6;0
2051;14:04:31;0;6;0
2052;14:04:41;0;6;0
2053;14:04:51;0;6;0
2054;14:05:01;0;6;0
2055;14:05:11;0;6;0
2056;14:05:21;0;6;0
2057;14:05:31;0;6;0
2058;14:05:41;0;6;0
2059;14:05:51;0;6;0
2060;14:06:01;0;6;0
2061;14:06:11;0;6;0
2062;14:06:21;0;6;0
2063;14:06:31;0;6;0
2064;14:06:41;0;6;0
2065;14:06:51;0;6;0
2066;14:07:01;0;6;0
2067;14:07:11;0;6;0
2068;14:07:21;0;6;0
2069;14:07:31;0;6;0
2070;14:07:41;0;6;0
2071;14:07:51;0;6;0
2072;14:08:01;0;6;0
2073;14:08:11;0;6;0
2074;14:08:21;0;6;0
2075;14:08:31;0;6;0
2076;14:08:41;0;6;0
2077;14:08:51;0;6;0
2078;14:09:01;0;6;0
2079;14:09:11;0;6;0
2080;14:09:21;0;6;0
2081;14:09:31;0;6;0
2082;14:09:41;0;6;0
2083;14:09:51;0;6;0
2084;14:10:01;0;6;0
2085;14:10:11;0;6;0
2086;14:10:21;0;6;0
2087;14:10:31;0;6;0
2088;14:10:41;0;6;0
2089;14:10:51;0;6;0
2090;14:11:01;0;6;0
2091;14:11:11;0;6;0
2092;14:11:21;0;6;0
2093;14:11:31;0;6;0
2094;14:11:41;0;6;0
2095;14:11:51;0;6;0
2096;14:12:01;0;6;0
2097;14:12:11;0;6;0
2098;14:12:21;0;6;0
2099;14:12:31;0;6;0
2100;14:12:41;0;6;0
2101;14:12:51;0;6;0
2102;14:13:01;0;6;0
2103;14:13:11;0;6;0
2104;14:13:21;0;6;0
2105;14:13:31;55;6;0
2106;14:13:41;55;6;0
2107;14:13:51;55;6;0
2108;14:14:01;55;6;0
2109;14:14:11;55;6;0
2110;14:14:21;55;6;0
2111;14:14:31;55;6;0
2112;14:14:41;88;36;0
2113;14:14:51;68;74;0
2114;14:15:01;100;74;0
2115;14:15:11;132;74;0
2116;14:15:21;163;74;0
2117;14:15:31;194;74;0
2118;14:15:41;223;74;0
2119;14:15:51;252;107;10
2120;14:16:01;247;153;19
2121;14:16:11;240;197;24
2122;14:16:21;235;237;36
2123;14:16:31;230;280;38
2124;14:16:41;226;320;40
2125;14:16:51;221;361;43
2126;14:17:01;216;400;46
2127;14:17:11;211;439;60
2128;14:17:21;206;476;63
2129;14:17:31;199;514;67
2130;14:17:41;192;550;66
2131;14:17:51;186;585;70
2132;14:18:01;179;619;80
2133;14:18:11;174;652;82
2134;14:18:21;169;684;92
2135;14:18:31;165;715;97
2136;14:18:41;163;744;101
2137;14:18:51;162;771;110
2138;14:19:01;161;798;105
2139;14:19:11;160;826;106
2140;14:19:21;160;852;111
2141;14:19:31;160;880;112
2142;14:19:41;160;906;106
2143;14:19:51;160;932;108
2144;14:20:01;160;960;109
2145;14:20:11;160;986;113
2146;14:20:21;161;1014;114
2147;14:20:31;162;1040;113
2148;14:20:41;162;1068;112
2149;14:20:51;162;1094;108
2150;14:21:01;163;1122;110
2151;14:21:11;163;1148;110
2152;14:21:21;163;1174;111
2153;14:21:31;163;1202;114
2154;14:21:41;163;1228;110
2155;14:21:51;162;1256;113
2156;14:22:01;162;1282;116
2157;14:22:21;162;1336;107
2158;14:22:31;162;1364;111
2159;14:22:41;163;1390;112
2160;14:22:51;163;1418;114
2161;14:23:01;163;1443;111
2162;14:23:11;162;1470;108
2163;14:23:21;162;1497;115
2164;14:23:31;163;1524;117
2165;14:23:41;164;1551;109
2166;14:23:51;164;1578;109
2167;14:24:01;164;1605;110
2168;14:24:11;164;1632;112
2169;14:24:21;164;1659;116
2170;14:24:31;165;1686;116
2171;14:24:41;165;1712;112
2172;14:24:51;165;1739;116
2173;14:25:01;164;1766;115
2174;14:25:11;163;1793;115
2175;14:25:21;145;1821;115
2176;14:25:31;124;1847;113
2177;14:25:41;104;1875;109
2178;14:25:51;83;1902;113
2179;14:26:01;63;1929;109
2180;14:26:11;42;1956;113
2181;14:26:21;22;1982;100
2182;14:26:31;3;2003;4
2183;14:26:41;0;2005;0
2184;14:26:51;0;2005;0
2185;14:27:01;0;2005;0
2186;14:27:11;0;2005;0
2187;14:27:21;0;2005;0
2188;14:27:31;0;2005;0
2189;14:27:41;0;2005;0
2190;14:27:51;0;2005;0
2191;14:28:01;0;2005;0
2192;14:28:11;0;2005;0
